date,All sectors; corporate and foreign bonds; liability,Nonfinancial corporate business; corporate bonds; liability,Domestic financial sectors; corporate and foreign bonds; liability,U.S.-chartered depository institutions; corporate and foreign bonds; liability,Issuers of asset-backed securities; corporate and foreign bonds; liability,Finance companies; corporate and foreign bonds; liability,Real estate investment trusts; corporate and foreign bonds; liability,Security brokers and dealers; corporate and foreign bonds; liability,Holding companies; corporate and foreign bonds; liability,Other financial business; corporate and foreign bonds where the proceeds are down-streamed to broker-dealer subsidiaries by investment banks that are holding-company parents; liability,Rest of the world; bonds; liability,All sectors; corporate and foreign bonds; asset,Households and nonprofit organizations; corporate and foreign bonds; asset,Federal government; corporate bonds issued by commercial banking under TARP; asset,State and local governments; corporate and foreign bonds; asset,U.S.-chartered depository institutions, including IBFs; corporate and foreign bonds; asset,U.S.-chartered depository institutions; private MBS and CMOs; asset,U.S.-chartered depository institutions, including IBFs; corporate and foreign bonds, excluding private MBS and CMOs; asset,Foreign banking offices in the U.S., including IBFs; corporate and foreign bonds; asset,Banks in U.S.-affiliated areas; corporate and foreign bonds; asset,Credit unions; corporate and foreign bonds; asset,Credit unions; mortgage-backed securities and other asset-backed bonds; asset,Credit unions; corporate and foreign bonds, excluding mortgage-backed securities and other asset-backed bonds; asset,Property-casualty insurance companies; corporate and foreign bonds, including those held by U.S. residual market reinsurers; asset,Property-casualty insurance companies; mortgage-backed securities and other asset-backed bonds, including those held by U.S. residual market reinsurers; asset,Property-casualty insurance companies; corporate and foreign bonds, excluding mortgage-backed securities and other asset-backed bonds; asset,Life insurance companies; corporate and foreign bonds; asset,Life insurance companies, general accounts; mortgage-backed securities and other asset-backed bonds, including those held by U.S. captive reinsurers; asset,Life insurance companies; corporate and foreign bonds, excluding mortgage-backed securities and other asset-backed bonds; asset,Private pension funds; corporate and foreign bonds; asset,Federal government retirement funds; corporate and foreign bonds; asset,State and local government employee defined benefit retirement funds; corporate and foreign bonds; asset,Money market funds; corporate and foreign bonds; asset,Mutual funds; corporate and foreign bonds; asset (market value),Closed-end funds; corporate and foreign bonds; asset,Exchange-traded funds; corporate and foreign bonds; asset,Government-sponsored enterprises; corporate and foreign bonds; asset,Government-sponsored enterprises; mortgage-backed securities and other asset-backed bonds; asset,Government-sponsored enterprises; corporate and foreign bonds, excluding mortgage-backed securities and other asset-backed bonds; asset,Finance companies; corporate and foreign bonds; asset,Real estate investment trusts; corporate and foreign bonds; asset,Security brokers and dealers; corporate and foreign bonds (net); asset,Holding companies; corporate and foreign bonds; asset,Other financial business; corporate and foreign bonds, including financial stabilization programs; asset,Rest of the world; corporate bonds; asset,Rest of the world; U.S. mortgage-backed securities and other U.S. asset-backed bonds; asset,Rest of the world: U.S. corporate bonds, excluding mortgage-backed securities and other asset-backed bonds; asset
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,4816,4300,436,0,0,436,0,0,0,0,80,4816,44,0,0,114,0,114,9,11,0,0,0,149,0,149,4233,0,4233,200,0,77,0,10,15,0,0,0,0,0,0,2,0,0,-48,0,-48
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,3201,2903,307,0,0,307,0,0,0,0,-9,3201,-407,0,0,362,0,362,17,12,0,0,0,-34,0,-34,2573,0,2573,200,0,135,0,18,45,0,0,0,0,0,0,185,0,0,95,0,95
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,2089,1624,214,0,0,214,0,0,0,0,251,2089,-271,0,0,141,0,141,12,-6,0,0,0,39,0,39,1821,0,1821,228,0,183,0,47,45,0,0,0,0,0,0,-140,0,0,-10,0,-10
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,3957,3294,386,0,0,386,0,0,0,0,277,3957,277,0,0,-47,0,-47,23,-7,0,0,0,104,0,104,2719,0,2719,655,0,116,0,41,30,0,0,0,0,0,0,40,0,0,6,0,6
1952:Q1,1011,1081,-109,0,0,-109,0,0,0,0,39,1011,-153,0,0,123,0,123,6,0,0,0,0,80,0,80,770,0,770,201,0,45,0,26,10,0,0,0,0,0,0,-104,0,0,7,0,7
1952:Q2,1601,1470,82,0,0,82,0,0,0,0,49,1601,221,0,0,204,0,204,11,0,0,0,0,85,0,85,753,0,753,247,0,51,0,16,12,0,0,0,0,0,0,-5,0,0,6,0,6
1952:Q3,1016,1127,-28,0,0,-28,0,0,0,0,-83,1016,-225,0,0,-55,0,-55,-6,0,0,0,0,-61,0,-61,705,0,705,292,0,126,0,9,12,0,0,0,0,0,0,206,0,0,13,0,13
1952:Q4,1119,1027,70,0,0,70,0,0,0,0,22,1119,-133,0,0,-93,0,-93,6,0,0,0,0,41,0,41,870,0,870,325,0,87,0,30,11,0,0,0,0,0,0,-35,0,0,10,0,10
1953:Q1,1204,760,393,0,0,393,0,0,0,0,51,1204,-151,0,0,80,0,80,0,1,0,0,0,39,0,39,799,0,799,314,0,131,0,-10,11,0,0,0,0,0,0,7,0,0,-17,0,-17
1953:Q2,1437,1013,549,0,0,549,0,0,0,0,-125,1437,267,0,0,84,0,84,13,1,0,0,0,35,0,35,579,0,579,288,0,127,0,-7,12,0,0,0,0,0,0,20,0,0,18,0,18
1953:Q3,772,530,287,0,0,287,0,0,0,0,-45,772,-365,0,0,96,0,96,8,1,0,0,0,29,0,29,554,0,554,259,0,127,0,-1,11,0,0,0,0,0,0,38,0,0,15,0,15
1953:Q4,1365,1212,146,0,0,146,0,0,0,0,7,1365,239,0,0,-1,0,-1,11,1,0,0,0,22,0,22,774,0,774,238,0,131,0,16,11,0,0,0,0,0,0,-76,0,0,-1,0,-1
1954:Q1,983,777,35,0,0,35,0,0,0,0,171,983,-268,0,0,227,0,227,-6,0,0,0,0,18,0,18,639,0,639,263,0,135,0,33,11,0,0,0,0,0,0,-62,0,0,-7,0,-7
1954:Q2,904,935,32,0,0,32,0,0,0,0,-63,904,-97,0,0,-118,0,-118,-10,0,0,0,0,14,0,14,543,0,543,300,0,147,0,29,11,0,0,0,0,0,0,93,0,0,-8,0,-8
1954:Q3,983,1275,-194,0,0,-194,0,0,0,0,-98,983,-149,0,0,-22,0,-22,-6,0,0,0,0,12,0,12,513,0,513,337,0,152,0,31,10,0,0,0,0,0,0,83,0,0,22,0,22
1954:Q4,317,548,-171,0,0,-171,0,0,0,0,-60,317,-621,0,0,-37,0,-37,10,-3,0,0,0,10,0,10,408,0,408,360,0,155,0,6,13,0,0,0,0,0,0,17,0,0,-1,0,-1
1955:Q1,507,508,93,0,0,93,0,0,0,0,-94,507,-102,0,0,-103,0,-103,18,0,0,0,0,9,0,9,363,0,363,313,0,136,0,-9,13,0,0,0,0,0,0,-141,0,0,10,0,10
1955:Q2,589,724,-77,0,0,-77,0,0,0,0,-58,589,-198,0,0,-197,0,-197,47,1,0,0,0,9,0,9,356,0,356,256,0,140,0,27,16,0,0,0,0,0,0,126,0,0,6,0,6
1955:Q3,603,474,169,0,0,169,0,0,0,0,-40,603,129,0,0,-222,0,-222,37,1,0,0,0,9,0,9,379,0,379,203,0,146,0,1,16,0,0,0,0,0,0,-105,0,0,9,0,9
1955:Q4,1522,1311,212,0,0,212,0,0,0,0,-1,1522,294,0,0,-121,0,-121,25,1,0,0,0,10,0,10,651,0,651,174,0,155,0,15,15,0,0,0,0,0,0,274,0,0,29,0,29
1956:Q1,1080,422,568,0,0,568,0,0,0,0,90,1080,192,0,0,-106,0,-106,-31,1,0,0,0,7,0,7,661,0,661,251,0,147,0,70,15,0,0,0,0,0,0,-143,0,0,16,0,16
1956:Q2,1271,960,230,0,0,230,0,0,0,0,81,1271,448,0,0,-51,0,-51,-22,1,0,0,0,5,0,5,402,0,402,353,0,125,0,-37,14,0,0,0,0,0,0,13,0,0,20,0,20
1956:Q3,1379,1067,238,0,0,238,0,0,0,0,74,1379,170,0,0,5,0,5,-26,1,0,0,0,6,0,6,577,0,577,464,0,107,0,134,14,0,0,0,0,0,0,-90,0,0,17,0,17
1956:Q4,1359,1027,267,0,0,267,0,0,0,0,65,1359,326,0,0,-192,0,-192,-22,1,0,0,0,9,0,9,512,0,512,554,0,94,0,27,17,0,0,0,0,0,0,19,0,0,14,0,14
1957:Q1,2121,1470,434,0,0,434,0,0,0,0,217,2121,743,0,0,139,0,139,13,0,0,0,0,23,0,23,629,0,629,547,0,117,0,26,17,0,0,0,0,0,0,-165,0,0,32,0,32
1957:Q2,1805,1465,214,0,0,214,0,0,0,0,126,1805,187,0,0,183,0,183,0,-1,0,0,0,39,0,39,595,0,595,502,0,174,0,80,19,0,0,0,0,0,0,15,0,0,12,0,12
1957:Q3,1969,1513,425,0,0,425,0,0,0,0,31,1969,311,0,0,161,0,161,-3,-1,0,0,0,54,0,54,704,0,704,438,0,257,0,-17,19,0,0,0,0,0,0,24,0,0,22,0,22
1957:Q4,1809,1584,164,0,0,164,0,0,0,0,61,1809,-176,0,0,241,0,241,-23,-4,0,0,0,64,0,64,744,0,744,375,0,311,0,24,20,0,0,0,0,0,0,209,0,0,24,0,24
1958:Q1,2416,1865,280,0,0,280,0,0,0,0,271,2416,807,0,0,306,0,306,-4,1,0,0,0,57,0,57,601,0,601,365,0,319,0,51,21,0,0,0,0,0,0,-142,0,0,34,0,34
1958:Q2,1318,1080,-102,0,0,-102,0,0,0,0,340,1318,-682,0,0,475,0,475,0,3,0,0,0,44,0,44,605,0,605,370,0,279,0,63,22,0,0,0,0,0,0,140,0,0,-1,0,-1
1958:Q3,1202,1446,-332,0,0,-332,0,0,0,0,88,1202,459,0,0,-213,0,-213,-2,3,0,0,0,29,0,29,554,0,554,381,0,256,0,55,22,0,0,0,0,0,0,-342,0,0,0,0,0
1958:Q4,1483,1252,12,0,0,12,0,0,0,0,219,1483,164,0,0,-59,0,-59,-6,1,0,0,0,14,0,14,641,0,641,389,0,248,0,-14,22,0,0,0,0,0,0,62,0,0,21,0,21
1959:Q1,923,592,162,0,0,162,0,0,0,0,169,923,343,0,0,-148,0,-148,-1,0,0,0,0,11,0,11,474,0,474,214,0,234,0,12,59,0,0,0,0,0,0,-281,0,0,6,0,6
1959:Q2,1128,862,201,0,0,201,0,0,0,0,65,1128,-108,0,0,40,0,40,0,-1,0,0,0,12,0,12,554,0,554,311,0,211,0,32,7,0,0,0,0,0,0,52,0,0,18,0,18
1959:Q3,1019,568,321,0,0,321,0,0,0,0,130,1019,35,0,0,-63,0,-63,0,-1,0,0,0,16,0,16,382,0,382,277,0,207,0,16,8,0,0,0,0,0,0,107,0,0,35,0,35
1959:Q4,1472,1057,306,0,0,306,0,0,0,0,109,1472,68,0,0,-124,0,-124,1,-3,0,0,0,22,0,22,666,0,666,441,0,208,0,96,11,0,0,0,0,0,0,201,0,0,-115,0,-115
1960:Q1,1969,422,1268,0,0,1268,0,0,0,0,279,1969,1322,0,0,-115,0,-115,-1,0,0,0,0,23,0,23,398,0,398,337,0,225,0,-28,74,0,0,0,0,0,0,-299,0,0,33,0,33
1960:Q2,1640,891,624,0,0,624,0,0,0,0,125,1640,471,0,0,-18,0,-18,-2,0,0,0,0,23,0,23,448,0,448,323,0,255,0,52,25,0,0,0,0,0,0,32,0,0,31,0,31
1960:Q3,1474,782,616,0,0,616,0,0,0,0,76,1474,77,0,0,82,0,82,-5,0,0,0,0,22,0,22,337,0,337,404,0,302,0,74,21,0,0,0,0,0,0,140,0,0,20,0,20
1960:Q4,2152,1327,728,0,0,728,0,0,0,0,97,2152,525,0,0,24,0,24,-3,-4,0,0,0,19,0,19,534,0,534,550,0,356,0,58,3,0,0,0,0,0,0,95,0,0,-5,0,-5
1961:Q1,896,361,450,0,0,450,0,0,0,0,85,896,27,0,0,20,0,20,6,0,0,0,0,15,0,15,403,0,403,135,0,400,0,65,66,0,0,0,0,0,0,-249,0,0,8,0,8
1961:Q2,2358,1953,232,0,0,232,0,0,0,0,173,2358,842,0,0,-141,0,-141,5,-1,0,0,0,9,0,9,673,0,673,396,0,432,0,10,-13,0,0,0,0,0,0,141,0,0,5,0,5
1961:Q3,694,707,-80,0,0,-80,0,0,0,0,67,694,-455,0,0,-107,0,-107,14,-1,0,0,0,4,0,4,598,0,598,259,0,450,0,33,-19,0,0,0,0,0,0,-73,0,0,-9,0,-9
1961:Q4,1606,1374,120,0,0,120,0,0,0,0,112,1606,-186,0,0,-142,0,-142,-20,-4,0,0,0,2,0,2,788,0,788,393,0,446,0,232,-16,0,0,0,0,0,0,116,0,0,-3,0,-3
1962:Q1,1197,826,170,0,0,170,0,0,0,0,201,1197,133,0,0,38,0,38,55,0,0,0,0,68,0,68,365,0,365,234,0,453,0,-135,43,0,0,0,0,0,0,-174,0,0,117,0,117
1962:Q2,1700,1544,-159,0,0,-159,0,0,0,0,315,1700,-19,0,0,-196,0,-196,73,0,0,0,0,110,0,110,705,0,705,393,0,467,0,141,-30,0,0,0,0,0,0,77,0,0,-21,0,-21
1962:Q3,472,577,-199,0,0,-199,0,0,0,0,94,472,-761,0,0,-31,0,-31,10,0,0,0,0,108,0,108,535,0,535,138,0,464,0,-55,-21,0,0,0,0,0,0,135,0,0,-50,0,-50
1962:Q4,1988,1085,519,0,0,519,0,0,0,0,384,1988,18,0,0,88,0,88,-20,0,0,0,0,62,0,62,862,0,862,454,0,434,0,79,10,0,0,0,0,0,0,22,0,0,-21,0,-21
1963:Q1,1842,936,412,0,0,412,0,0,0,0,494,1842,445,0,0,21,0,21,-8,2,0,0,0,14,0,14,747,0,747,343,0,447,0,-5,104,0,0,0,0,0,0,-226,0,0,-42,0,-42
1963:Q2,1605,1116,-18,0,0,-18,0,0,0,0,507,1605,-267,0,0,-164,0,-164,-32,4,0,0,0,-33,0,-33,938,0,938,403,0,491,0,-3,83,0,0,0,0,0,0,127,0,0,58,0,58
1963:Q3,776,530,175,35,0,140,0,0,0,0,71,776,-512,0,0,-209,0,-209,-66,3,0,0,0,-33,0,-33,488,0,488,420,0,557,0,96,89,0,0,0,0,0,0,-52,0,0,-5,0,-5
1963:Q4,2092,1189,982,198,0,784,0,0,0,0,-79,2092,266,0,0,-286,0,-286,-29,1,0,0,0,11,0,11,652,0,652,293,0,618,0,83,62,0,0,0,0,0,0,375,0,0,46,0,46
1964:Q1,1657,677,1091,187,0,904,0,0,0,0,-111,1657,-182,0,0,479,0,479,-6,-2,0,0,0,50,0,50,621,0,621,238,0,617,0,-7,117,0,0,0,0,0,0,-299,0,0,31,0,31
1964:Q2,1988,1271,565,113,0,452,0,0,0,0,152,1988,-452,0,0,43,0,43,2,-5,0,0,0,77,0,77,720,0,720,591,0,548,0,146,34,0,0,0,0,0,0,250,0,0,34,0,34
1964:Q3,1237,696,585,144,0,441,0,0,0,0,-44,1237,119,0,0,-52,0,-52,24,-5,0,0,0,98,0,98,345,0,345,306,0,507,0,74,22,0,0,0,0,0,0,-284,0,0,83,0,83
1964:Q4,2720,1350,900,96,0,804,0,0,0,0,470,2720,662,0,0,-151,0,-151,-5,-6,0,0,0,115,0,115,633,0,633,511,0,489,0,148,13,0,0,0,0,0,0,251,0,0,60,0,60
1965:Q1,1514,934,490,120,0,370,0,0,0,0,90,1514,-177,0,0,58,0,58,-1,0,0,0,0,138,0,138,505,0,505,420,0,497,0,185,79,0,0,0,0,0,0,-208,0,0,18,0,18
1965:Q2,1735,1599,66,597,0,-531,0,0,0,0,70,1735,-444,0,0,15,0,15,1,2,0,0,0,169,0,169,659,0,659,458,0,529,0,72,-13,0,0,0,0,0,0,388,0,0,-101,0,-101
1965:Q3,1639,1693,-196,27,0,-223,0,0,0,0,142,1639,296,0,0,-153,0,-153,14,3,0,0,0,177,0,177,719,0,719,362,0,606,0,66,-21,0,0,0,0,0,0,-415,0,0,-15,0,-15
1965:Q4,1629,626,845,73,0,772,0,0,0,0,158,1629,-964,0,0,-195,0,-195,8,2,0,0,0,161,0,161,942,0,942,257,0,669,0,82,-17,0,0,0,0,0,0,542,0,0,142,0,142
1966:Q1,3713,2963,391,43,0,348,0,0,0,0,359,3713,728,0,0,-13,0,-13,-9,4,0,0,0,146,0,146,1182,0,1182,1037,0,719,0,206,58,0,0,0,0,0,0,-551,0,0,206,0,206
1966:Q2,3019,2567,317,61,0,256,0,0,0,0,135,3019,-2,0,0,11,0,11,-11,5,0,0,0,133,0,133,570,0,570,422,0,766,0,64,-24,0,0,0,0,0,0,504,0,0,581,0,581
1966:Q3,2964,2433,424,0,0,424,0,0,0,0,107,2964,1548,0,0,145,0,145,23,5,0,0,0,136,0,136,361,0,361,456,0,757,0,-117,-19,0,0,0,0,0,0,-489,0,0,158,0,158
1966:Q4,2853,2251,468,0,0,468,0,0,0,0,134,2853,-154,0,0,159,0,159,21,3,0,0,0,156,0,156,240,0,240,613,0,697,0,208,-9,0,0,0,0,0,0,650,0,0,269,0,269
1967:Q1,3732,3143,300,203,0,97,0,0,0,0,289,3732,969,0,0,840,0,840,16,8,0,0,0,173,0,173,870,0,870,416,0,806,0,-30,73,0,0,0,0,0,0,-572,0,0,163,0,163
1967:Q2,3489,3619,-367,23,0,-390,0,0,0,0,237,3489,90,0,0,995,0,995,44,8,0,0,0,156,0,156,687,0,687,159,0,773,0,-225,5,0,0,0,0,0,0,536,0,0,261,0,261
1967:Q3,5106,4509,208,35,0,173,0,0,0,0,389,5106,1117,0,0,795,0,795,66,9,0,0,0,175,0,175,994,0,994,418,0,1074,0,16,15,0,0,0,0,0,0,186,0,0,241,0,241
1967:Q4,4515,3387,827,8,0,819,0,0,0,0,301,4515,1814,0,0,179,0,179,40,10,0,0,0,214,0,214,1245,0,1245,131,0,1084,0,-111,35,0,0,0,0,0,0,221,0,0,-347,0,-347
1968:Q1,3055,2602,150,0,0,150,0,0,0,0,303,3055,173,0,0,482,0,482,-5,5,0,0,0,262,0,262,1166,0,1166,383,0,483,0,-190,62,0,0,0,0,0,0,-312,0,0,546,0,546
1968:Q2,3587,3528,-1,176,0,-177,0,0,0,0,60,3587,1223,0,0,344,0,344,-26,3,0,0,0,317,0,317,914,0,914,19,0,675,0,-209,97,0,0,0,0,0,0,-356,0,0,586,0,586
1968:Q3,3473,3301,-62,83,0,-145,0,0,0,0,234,3473,249,0,0,354,0,354,-28,2,0,0,0,320,0,320,671,0,671,227,0,734,0,-88,93,0,0,0,0,0,0,274,0,0,665,0,665
1968:Q4,4459,3462,510,-1,0,511,0,0,0,0,487,4459,1290,0,0,529,0,529,-19,1,0,0,0,272,0,272,949,0,949,16,0,752,0,-115,50,0,0,0,0,0,0,215,0,0,519,0,519
1969:Q1,3114,3437,-640,-124,0,-516,0,0,0,0,317,3114,292,0,0,353,0,353,-2,1,0,0,0,230,0,230,1051,0,1051,-164,0,836,0,247,109,0,0,0,0,0,0,-475,0,0,636,0,636
1969:Q2,3033,3281,-453,-88,0,-385,20,0,0,0,205,3033,387,0,0,11,0,11,-6,0,0,0,0,120,0,120,510,0,510,76,0,973,0,102,-3,0,0,0,0,0,0,650,0,0,213,0,213
