date,Federal government; Treasury securities; liability,Federal government; marketable Treasury securities; liability,Federal government; Treasury bills; liability,Federal government; other marketable Treasury securities; liability,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,Federal government; nonmarketable Treasury securities; liability,Federal government; U.S. savings securities; liability,State and local governments; State and local government series securities (SLGS); asset,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset,Federal government; other nonmarketable Treasury securities; liability,All sectors; Treasury securities; asset,Households and nonprofit organizations; Treasury securities; asset,Federal government; U.S. savings securities; liability,Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset,Nonfinancial corporate business; Treasury securities; asset,Nonfinancial noncorporate business; total U.S. government securities; asset,State and local governments; Treasury securities, including SLGS; asset,State and local governments; State and local government series securities (SLGS); asset,State and local governments; Treasury securities, excluding SLGS; asset,Monetary authority; total Treasury securities; asset,Monetary authority; Treasury bills; asset,Monetary authority; other Treasury securities, excluding Treasury bills; asset,U.S.-chartered depository institutions; Treasury securities; asset,Foreign banking offices in the U.S.; Treasury securities; asset,Banks in U.S.-affiliated areas; Treasury securities; asset,Credit unions; Treasury securities; asset,Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset,Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset,Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset,Life insurance companies; Treasury securities; asset,Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset,Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset,Private pension funds; Treasury securities; asset,Private defined benefit pension funds; Treasury securities; asset,Private defined contribution pension funds; Treasury securities; asset,Federal government retirement funds; Treasury securities; asset,Federal government defined benefit retirement funds; Treasury securities; asset,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,State and local government employee defined benefit retirement funds; Treasury securities; asset,Money market funds; Treasury securities; asset,Money market funds; Treasury bills; asset,Money market funds; Other Treasury securities, excluding Treasury bills; asset,Mutual funds; Treasury securities; asset (market value),Mutual funds; Treasury bills; asset,Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset,Closed-end funds; Treasury securities; asset,Exchange-traded funds; Treasury securities; asset,Government-sponsored enterprises; Treasury securities; asset,Issuers of asset-backed securities; Treasury securities; asset,Security brokers and dealers; Treasury securities (net); asset,Holding companies; Treasury securities; asset,Other financial business; Treasury securities; asset,Rest of the world; Treasury securities; asset,Rest of the world; Treasury bills and certificates; asset,Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1963:Q1,7532,4932,-2680,7612,0,2600,1404,0,0,1088,0,108,7532,-20448,1404,-21852,16240,0,3800,0,3800,3312,1688,1624,5412,60,32,36,-440,0,-440,-592,0,-592,112,84,28,1088,1088,0,400,0,0,0,-76,0,-76,72,0,1760,0,-3712,0,0,476,0,476
1963:Q2,8864,5216,-3564,8780,0,3648,1052,0,0,1420,0,1176,8864,8972,1052,7920,-4460,0,1164,0,1164,3256,6960,-3704,-3640,68,48,44,28,0,28,-1104,0,-1104,108,80,28,1420,1420,0,1100,0,0,0,-516,0,-516,128,0,376,0,-340,0,0,2212,0,2212
1963:Q3,-2632,-3768,-22748,18980,0,1136,1084,0,0,1036,0,-984,-2632,-328,1084,-1412,-2600,0,2272,0,2272,2748,-15016,17764,-7400,-464,44,44,484,0,484,380,0,380,-60,-44,-16,1036,1036,0,300,0,0,0,556,0,556,136,0,-1976,0,1724,0,0,472,0,472
1963:Q4,6528,3448,-4936,8384,0,3080,1184,0,0,1100,0,796,6528,8500,1184,7316,2104,0,-2608,0,-2608,3100,-11300,14400,-4232,-92,20,36,560,0,560,-112,0,-112,156,116,40,1100,1100,0,-160,0,0,0,0,0,0,96,0,1308,0,-2704,0,0,-544,0,-544
1964:Q1,6316,5028,-22928,27956,0,1288,936,0,0,1420,0,-1068,6316,-3288,936,-4224,4080,0,760,0,760,2376,-15176,17552,3448,-4,0,24,-500,0,-500,-100,0,-100,772,580,192,1420,1420,0,860,0,0,0,380,0,380,68,0,-828,0,-596,0,0,-2556,0,-2556
1964:Q2,4800,2788,-24024,26812,0,2012,828,0,0,1088,0,96,4800,11304,828,10476,-3632,0,-232,0,-232,2244,-8968,11212,-6792,-8,-16,16,-576,0,-576,-292,0,-292,-828,-620,-208,1088,1088,0,1000,0,0,0,32,0,32,48,0,144,0,1808,0,0,-508,0,-508
1964:Q3,8316,6104,10420,-4316,0,2212,832,0,0,1440,0,-60,8316,-6152,832,-6984,-3352,0,1388,0,1388,4168,-816,4984,5200,356,-20,12,680,0,680,500,0,500,-16,-12,-4,1440,1440,0,364,0,0,0,320,0,320,36,0,-860,0,2056,0,0,2196,0,2196
1964:Q4,6232,4304,12524,-8220,0,1928,1048,0,0,1048,0,-168,6232,852,1048,-196,316,0,2160,0,2160,2908,4308,-1400,-916,-172,-16,8,524,0,524,-984,0,-984,216,160,56,1048,1048,0,-144,0,0,0,-576,0,-576,16,0,-384,0,-644,0,0,2020,0,2020
1965:Q1,3460,664,196,468,0,2796,828,0,0,1368,0,600,3460,2456,828,1628,-1556,0,1056,0,1056,6476,3128,3348,-5000,-36,-4,8,-228,0,-228,180,0,180,776,584,192,1368,1368,0,1548,0,0,0,228,0,228,4,0,992,0,-1676,0,0,-3132,0,-3132
1965:Q2,1008,-648,-11440,10792,0,1656,392,0,0,1560,0,-296,1008,10560,392,10168,-7088,0,1560,0,1560,2952,3740,-788,-6580,-32,0,4,-780,0,-780,-1124,0,-1124,-800,-600,-200,1560,1560,0,692,0,0,0,-744,0,-744,-24,0,-360,0,2220,0,0,-1008,0,-1008
1965:Q3,-9616,-12084,-40,-12044,0,2468,532,0,0,1516,0,420,-9616,-6844,532,-7376,-1964,0,3092,0,3092,4896,2540,2356,-6400,228,0,4,172,0,172,-240,0,-240,-1008,-756,-252,1516,1516,0,-956,0,0,0,1096,0,1096,-28,0,-404,0,-3660,0,0,884,0,884
1965:Q4,15052,13100,26088,-12988,0,1952,788,0,0,816,0,348,15052,-1408,788,-2196,2876,0,3056,0,3056,1564,2820,-1256,5056,108,0,16,176,0,176,-716,0,-716,328,244,84,816,816,0,-792,0,0,0,-404,0,-404,-24,0,256,0,1948,0,0,2196,0,2196
1966:Q1,4708,2760,3824,-1064,0,1948,316,0,0,1272,0,360,4708,6776,316,6460,1640,0,1244,0,1244,3116,544,2572,-5548,-204,16,20,-848,0,-848,208,0,208,-240,-180,-60,1272,1272,0,636,0,0,0,976,0,976,-24,0,-172,0,-692,0,0,-3468,0,-3468
1966:Q2,-8168,-12464,-18208,5744,0,4296,664,0,0,1464,0,2168,-8168,4048,664,3384,-6512,0,2044,0,2044,2248,4840,-2592,-7180,-200,24,28,-636,0,-636,-1000,0,-1000,-408,-304,-104,1464,1464,0,-1064,0,0,0,464,0,464,-28,0,1124,0,-364,0,0,-2220,0,-2220
1966:Q3,1520,948,35060,-34112,0,572,340,0,0,1264,0,-1032,1520,4088,340,3748,-2224,0,-392,0,-392,1840,20036,-18196,-2852,300,28,28,-52,0,-52,-276,0,-276,-104,-80,-24,1264,1264,0,480,0,0,0,1112,0,1112,-28,0,-452,0,300,0,0,-1540,0,-1540
1966:Q4,16164,13208,21028,-7820,0,2956,896,0,0,1012,0,1048,16164,2360,896,1464,1120,0,-604,0,-604,5504,2796,2708,1308,-96,20,20,-356,0,-356,276,0,276,-188,-140,-48,1012,1012,0,-204,0,0,0,-48,0,-48,-12,0,3044,0,3396,0,0,-388,0,-388
1967:Q1,7776,8292,7596,696,0,-516,828,0,0,1040,0,-2384,7776,-16016,828,-16844,-2436,0,72,0,72,5728,4020,1708,17032,-96,36,8,-1472,0,-1472,-264,0,-264,-624,-468,-156,1040,1040,0,-1260,0,0,0,-880,0,-880,0,0,3896,0,1592,0,0,1420,0,1420
1967:Q2,-21444,-22656,-33428,10772,0,1212,900,0,0,1436,0,-1124,-21444,3792,900,2892,-10148,0,-448,0,-448,4636,4796,-160,-11328,-112,44,-4,-1152,0,-1152,-660,0,-660,-596,-448,-148,1436,1436,0,-616,0,0,0,-1260,0,-1260,4,0,568,0,-5720,0,0,120,0,120
1967:Q3,25744,23656,-1596,25252,0,2088,1024,0,0,1072,0,-8,25744,2496,1024,1472,-2484,200,120,0,120,3240,-17048,20288,23208,336,44,0,-40,0,-40,108,0,108,-128,-96,-32,1072,1072,0,-1352,0,0,0,-832,0,-832,20,0,-3304,0,1100,0,0,1940,0,1940
1967:Q4,28600,25752,24496,1256,0,2848,1128,0,0,1712,0,8,28600,9376,1128,8248,5308,200,-1164,0,-1164,7696,7512,184,1188,340,40,12,-156,0,-156,-136,0,-136,80,60,20,1712,1712,0,-572,0,0,0,908,0,908,44,0,-1136,0,-8,0,0,4868,0,4868
1968:Q1,25516,23556,5720,17836,0,1960,504,0,0,1456,0,0,25516,6932,504,6428,5344,200,-1688,0,-1688,6252,744,5508,8292,56,24,12,-464,0,-464,-20,0,-20,880,660,220,1456,1456,0,216,0,0,0,984,0,984,80,0,640,0,-60,0,0,-3620,0,-3620
1968:Q2,-332,-3196,-27440,24244,0,2864,528,0,0,1936,0,400,-332,11288,528,10760,-5292,200,-68,0,-68,6068,8876,-2808,-7200,72,12,0,-652,0,-652,-924,0,-924,-104,-76,-28,1936,1936,0,-396,0,0,0,-480,0,-480,124,0,592,0,-252,0,0,-5256,0,-5256
1968:Q3,17668,16488,21356,-4868,0,1180,588,0,0,992,0,-400,17668,-2044,588,-2632,-2992,200,844,0,844,3672,1656,2016,8476,88,12,20,-48,0,-48,324,0,324,-244,-184,-60,992,992,0,-388,0,0,0,1432,0,1432,120,0,-1652,0,6552,0,0,2304,0,2304
1968:Q4,200,-1728,20932,-22660,0,1928,968,0,0,960,0,0,200,-5204,968,-6172,4320,200,1648,0,1648,-164,-152,-12,-1312,-40,16,72,-248,0,-248,-288,0,-288,956,716,240,960,960,0,-408,0,0,0,-1048,0,-1048,64,0,-140,0,-3108,0,0,3924,0,3924
1969:Q1,4080,2388,10140,-7752,0,1692,-128,0,0,1816,0,4,4080,18708,-128,18836,1760,200,2024,0,2024,424,-4692,5116,-10980,8,24,132,-608,0,-608,-468,0,-468,404,304,100,1816,1816,0,-284,0,0,0,1712,0,1712,20,0,-1100,0,-4132,0,0,-5580,0,-5580
1969:Q2,-30712,-31884,-36764,4880,0,1172,-108,0,0,1284,0,-4,-30712,-10504,-108,-10396,-5800,200,2096,0,2096,3304,7532,-4228,-17136,4,24,204,632,0,632,-840,0,-840,-1076,-808,-268,1284,1284,0,-140,0,0,0,-2448,0,-2448,0,0,236,0,1548,0,0,-2300,0,-2300
1969:Q3,16496,14400,22464,-8064,0,2096,-472,0,0,2288,0,280,16496,26952,-472,27424,-8652,200,3180,0,3180,2428,-1268,3696,-12076,32,28,204,-1840,0,-1840,-164,0,-164,-128,-96,-32,2288,2288,0,-476,0,0,0,204,0,204,-36,0,-2436,0,-1016,0,0,7804,0,7804
1969:Q4,13132,11284,26396,-15112,0,1848,324,0,0,688,0,836,13132,10568,324,10244,-560,200,5024,0,5024,10712,12464,-1752,-6508,40,36,140,-124,0,-124,144,0,144,96,72,24,688,688,0,-1036,0,0,0,-1340,0,-1340,-80,0,956,0,3448,0,0,-9272,0,-9272
1970:Q1,9544,8188,12632,-4444,0,1356,-648,0,0,2776,0,-772,9544,1856,-648,2504,-1564,200,3824,0,3824,960,-5472,6432,-9576,-1164,28,76,-392,0,-392,-176,0,-176,-408,-304,-104,2776,2776,0,-408,0,0,0,-796,0,-796,180,0,5316,0,1708,0,0,7104,0,7104
1970:Q2,12656,11076,-30300,41376,0,1580,-60,0,0,1396,0,244,12656,-7592,-60,-7532,3240,200,1612,0,1612,7016,6040,976,1492,176,24,28,-432,0,-432,-264,0,-264,-388,-292,-96,1396,1396,0,-624,0,0,0,8348,0,8348,-268,0,-1852,0,-6140,0,0,6684,0,6684
1970:Q3,26240,23332,18148,5184,0,2908,444,0,0,2696,0,-232,26240,-12280,444,-12724,3604,200,-1992,0,-1992,5792,6812,-1020,19296,376,28,8,584,0,584,532,0,532,672,504,168,2696,2696,0,380,0,0,0,-6964,0,-6964,-244,0,-2948,0,5548,0,0,10952,0,10952
1970:Q4,13468,9136,28928,-19792,0,4332,1540,0,0,2656,0,136,13468,-22484,1540,-24024,-2732,200,-3712,0,-3712,6184,7420,-1236,11784,36,36,12,40,0,40,-420,0,-420,-112,-84,-28,2656,2656,0,-680,0,0,0,112,0,112,-108,0,3864,0,5564,0,0,13228,0,13228
1971:Q1,10468,2968,4216,-1248,0,7500,1776,0,0,3696,0,2028,10468,-31340,1776,-33116,-2192,200,-3720,0,-3720,14560,-1308,15868,11140,-156,120,16,-280,0,-280,-152,0,-152,540,404,136,3696,3696,0,-896,0,0,0,168,0,168,36,0,4716,0,-5896,0,0,19908,0,19908
1971:Q2,42384,40880,-9200,50080,0,1504,2596,0,0,1460,0,-2552,42384,15652,2596,13056,5580,200,-480,0,-480,1788,9164,-7376,-52,-724,100,16,-432,0,-432,-1128,0,-1128,-1032,-772,-260,1460,1460,0,-1816,0,0,0,-1020,0,-1020,164,0,-2788,0,-1788,0,0,28684,16388,12296
1971:Q3,34656,28956,7868,21088,0,5700,2360,0,0,3288,0,52,34656,7632,2360,5272,-3676,240,-168,0,-168,3820,6620,-2800,-11388,0,276,4,-160,0,-160,116,0,116,172,128,44,3288,3288,0,-220,0,0,0,-720,0,-720,196,0,-6108,0,1628,0,0,39724,28056,11668
1971:Q4,27852,22128,35444,-13316,0,5724,2576,0,0,2928,0,220,27852,-27308,2576,-29884,11384,160,2956,0,2956,7248,2288,4960,11648,-56,148,-12,12,0,12,308,0,308,324,244,80,2928,2928,0,-1900,0,0,0,408,0,408,128,0,1916,0,-340,0,0,17900,13012,4888
1972:Q1,5856,-676,19464,-20140,0,6532,3144,0,0,3440,0,-52,5856,764,3144,-2380,-7400,200,2768,0,2768,-1500,-1920,420,-10428,812,-156,-40,-512,0,-512,648,0,648,1660,1244,416,3440,3440,0,-1052,0,0,0,-4,0,-4,76,0,6976,0,-1608,0,0,11212,7632,3580
1972:Q2,7828,6012,-30892,36904,0,1816,3340,0,0,-1376,0,-148,7828,24004,3340,20664,-8028,200,1220,0,1220,2988,6328,-3340,-4324,-388,-124,-84,-676,0,-676,-1072,0,-1072,-356,-268,-88,-1376,-1376,0,360,0,0,0,48,0,48,36,0,-3800,0,-1160,0,0,360,-12248,12608
1972:Q3,22288,13880,6860,7020,0,8408,3040,0,0,5512,0,-144,22288,-788,3040,-3828,-1488,200,2264,0,2264,-5672,-6392,720,2628,436,560,-64,-516,0,-516,612,0,612,688,516,172,5512,5512,0,-320,0,0,0,568,0,568,36,0,-6276,0,2652,0,0,21256,3372,17884
1972:Q4,32796,24928,30028,-5100,0,7868,3480,0,0,4396,0,-8,32796,-11292,3480,-14772,8212,200,2984,0,2984,7432,16,7416,18552,-384,540,4,576,0,576,-192,0,-192,3032,2276,756,4396,4396,0,-184,0,0,0,-92,0,-92,68,0,-1892,0,968,0,0,-132,-3476,3344
1973:Q1,20788,14204,4484,9720,0,6584,3528,0,0,3112,0,-56,20788,2916,3528,-612,-3736,132,2112,0,2112,14868,12388,2480,-25884,-512,-340,492,-668,0,-668,-12,0,-12,1376,1032,344,3112,3112,0,360,0,0,0,-832,0,-832,104,0,-872,0,-2588,0,0,30760,24504,6256
1973:Q2,7668,5400,-19720,25120,0,2268,3736,0,0,-1428,0,-40,7668,35180,3736,31444,-4752,112,1860,0,1860,596,5944,-5348,-9484,176,-340,196,-240,0,-240,-1008,0,-1008,1144,856,288,-1428,-1428,0,-908,0,0,0,324,0,324,152,0,-2432,0,260,0,0,-11740,-12080,340
1973:Q3,-4080,-9644,-1196,-8448,0,5564,1608,0,0,3956,0,0,-4080,15224,1608,13616,-11344,60,1052,0,1052,2600,-588,3188,-11644,132,192,200,256,0,256,-424,0,-424,2800,2100,700,3956,3956,0,-1728,0,0,0,480,0,480,136,0,-788,0,1836,0,0,-7076,-5012,-2064
1973:Q4,10504,5728,32096,-26368,0,4776,1876,0,0,2900,0,0,10504,-8828,1876,-10704,2236,28,-348,0,-348,16536,11188,5348,5092,80,196,148,396,0,396,-88,0,-88,2672,2004,668,2900,2900,0,-2080,0,0,0,-88,0,-88,56,0,3692,0,476,0,0,-12572,-7328,-5244
1974:Q1,-948,-6272,16292,-22564,0,5324,3068,0,0,2256,0,0,-948,16848,3068,13780,-6056,64,148,0,148,-2784,-1988,-796,-5548,-28,-500,84,-288,0,-288,608,0,608,2920,2192,728,2256,2256,0,-2672,8,0,8,796,0,796,-16,0,428,0,-4148,0,0,-3068,-1532,-1536
1974:Q2,15028,9120,-27360,36480,0,5908,3252,0,0,2656,0,0,15028,12308,3252,9056,2096,60,-1172,0,-1172,6020,3496,2524,-15716,92,-96,16,-820,0,-820,-988,0,-988,3212,2408,804,2656,2656,0,184,12,0,12,-1456,0,-1456,-96,0,-1532,0,-576,0,0,10824,10100,724
1974:Q3,19352,17780,24320,-12544,6004,1572,2364,0,0,-860,0,68,19352,11656,2364,9292,1956,48,1796,0,1796,-500,-12696,12196,-5168,-196,-84,36,-140,0,-140,-88,0,-88,5292,3968,1324,5144,5144,0,-1484,60,0,60,1324,0,1324,-112,0,-952,0,3584,0,0,-2820,-2140,-680
1974:Q4,26024,23324,34588,-11264,0,2700,3252,0,0,900,0,-1452,26024,-14600,3252,-17852,7408,48,1060,0,1060,3664,10660,-6996,6428,348,-216,148,1340,0,1340,180,0,180,1296,972,324,900,900,0,280,368,0,368,1132,0,1132,-64,0,3240,0,2132,0,0,10932,6868,4064
1975:Q1,65912,49080,16904,38180,-6004,16832,4044,0,0,8160,0,4628,65912,-9092,4044,-13136,-1452,-40,1872,0,1872,8784,-2712,11496,20192,-256,116,256,1240,0,1240,852,0,852,4256,3192,1064,2156,2156,0,-104,528,0,528,-1296,0,-1296,-24,0,11896,0,1828,0,0,24200,19612,4588
1975:Q2,111820,104604,18388,86216,0,7216,4324,0,0,5916,0,-3024,111820,47596,4324,43272,6540,-8,-1028,0,-1028,3548,4340,-792,44972,-52,80,368,1356,0,1356,508,0,508,3572,2680,892,5916,5916,0,2624,188,0,188,656,0,656,0,0,-2976,0,-3600,0,0,1560,-7260,8820
1975:Q3,95988,91052,56936,34116,0,4936,3908,0,0,8068,0,-7040,95988,29716,3908,25808,4276,68,1796,0,1796,6648,-7000,13648,40620,40,52,384,1944,0,1944,436,0,436,5520,4140,1380,8068,8068,0,1332,1220,0,1220,2176,0,2176,12,0,-3192,0,-2236,0,0,-2892,-6544,3652
1975:Q4,85456,82740,58720,23868,152,2716,3824,0,0,-1472,0,364,85456,10868,3824,7044,20288,124,2400,0,2400,7656,7140,516,29800,696,36,308,2900,0,2900,3660,0,3660,2000,1500,500,-1320,-1320,0,-32,1324,0,1324,-1708,0,-1708,12,0,248,0,-408,480,0,6124,3176,2948
1976:Q1,80028,70608,22628,47836,144,9420,4388,4000,0,624,0,408,80028,-21528,4388,-25916,19980,-100,15308,4000,11308,3992,-1904,5896,25876,380,-168,220,2960,0,2960,1344,0,1344,4868,3652,1216,768,768,0,2072,1096,0,1096,1476,0,1476,32,0,5412,0,6268,32,0,9740,540,9200
1976:Q2,88960,70956,-7768,78636,88,18004,4644,4000,0,10044,0,-684,88960,28212,4644,23568,4692,36,5868,4000,1868,9912,7992,1920,17780,624,-116,172,1160,0,1160,-464,0,-464,6392,4792,1600,10132,10132,0,2296,-1476,0,-1476,-956,0,-956,68,0,-1108,0,-592,32,0,6296,2744,3552
1976:Q3,73692,57000,1228,55660,112,16692,5208,4000,0,10232,0,-2748,73692,-3552,5208,-8760,-7592,376,9836,4000,5836,8692,-1936,10628,15512,-312,256,140,3340,0,3340,1852,0,1852,4640,3480,1160,10344,10344,0,1072,568,0,568,688,0,688,44,0,324,0,10288,32,0,17144,7448,9696
1976:Q4,52908,39676,9948,29656,72,13232,4380,5840,0,-2936,0,5948,52908,-37160,4380,-41540,12052,652,18820,5840,12980,3608,1304,2304,28216,1516,336,132,2860,0,2860,-204,0,-204,6816,5112,1704,-2864,-2864,0,628,300,0,300,-1128,0,-1128,-24,0,1200,0,1844,80,0,15228,2496,12732
1977:Q1,51520,39032,1088,37904,40,12488,4740,9456,0,-808,0,-900,51520,-4968,4740,-9708,3336,684,13540,9456,4084,12720,2396,10324,13788,-740,224,140,4744,0,4744,696,0,696,-808,-604,-204,-768,-768,0,2620,-28,0,-28,1128,0,1128,-112,0,-3980,0,-15920,80,0,25144,11244,13900
1977:Q2,32932,27216,-36800,64600,-584,5716,4980,9444,0,-7324,0,-1384,32932,11508,4980,6528,-19492,768,24612,9444,15168,7000,6628,372,-3668,-404,284,164,-3412,0,-3412,-820,0,-820,8336,6252,2084,-7908,-7908,0,7424,-976,0,-976,468,0,468,-208,0,-7320,0,1464,96,0,15016,2224,12792
1977:Q3,110488,56592,4108,52356,128,53896,4496,9440,0,39716,0,244,110488,13796,4496,9300,-1812,980,24404,9440,14964,7856,12884,-5028,-5680,712,156,96,4548,0,4548,1528,0,1528,492,368,124,39844,39844,0,756,-172,0,-172,1020,0,1020,-200,0,-3296,0,-7368,128,0,32700,-3716,36416
1977:Q4,60180,49376,19960,29348,68,10804,4760,9460,0,-4936,0,1520,60180,-12156,4760,-16916,-1996,1156,21932,9460,12472,3024,-9948,12972,-7148,540,168,-76,3960,0,3960,-1616,0,-1616,4912,3684,1228,-4868,-4868,0,12,512,0,512,92,0,92,-104,0,872,0,808,112,0,50044,22896,27148
1978:Q1,59388,38484,18284,20156,44,20904,4784,10396,0,-136,0,5860,59388,-12804,4784,-17588,-6252,1280,29644,10396,19248,-276,-12812,12536,-5628,-228,-8,-680,-24,0,-24,-960,0,-960,676,508,168,-92,-92,0,3456,948,0,948,280,0,280,-8,0,224,0,-5188,-112,0,55140,48536,6604
1978:Q2,55848,54160,-23580,77668,72,1688,4632,10412,0,-4596,0,-8760,55848,27256,4632,22624,-4092,1076,19308,10412,8896,30816,22888,7928,-1312,604,0,-924,-2128,0,-2128,-604,0,-604,2832,2124,708,-4524,-4524,0,5884,-220,0,-220,-60,0,-60,80,0,1764,0,252,-96,0,-20064,-15744,-4320
1978:Q3,89432,39380,4716,34532,132,50052,3316,10408,0,35448,0,880,89432,22964,3316,19648,-5112,568,28256,10408,17848,10292,13884,-3592,-8980,44,-140,-512,2692,0,2692,756,0,756,-4384,-3288,-1096,35580,35580,0,1792,-420,0,-420,-280,0,-280,96,0,-1712,0,-72,-96,0,8100,-1648,9748
1978:Q4,39116,-3028,3244,-6364,92,42144,2984,10424,0,-2940,0,31676,39116,-20436,2984,-23420,9512,164,12060,10424,1636,-6592,-21572,14980,-19336,624,-144,-672,2220,0,2220,-1164,0,-1164,8360,6268,2092,-2848,-2848,0,-356,-296,0,-296,-656,0,-656,44,0,1648,0,-2812,-108,0,59904,46040,13864
1979:Q1,14424,9796,14848,-5116,64,4628,-516,280,0,180,0,4684,14424,-5116,-516,-4600,-2204,32,23320,280,23040,5264,-3668,8932,792,-640,-116,180,1784,0,1784,2140,0,2140,2192,1644,548,244,244,0,4892,3204,0,3204,552,0,552,4,0,-1812,0,4644,140,0,-25072,-29972,4900
1979:Q2,36544,51748,-22276,73904,120,-15204,132,292,0,164,0,-15792,36544,61496,132,61364,12680,-132,-716,292,-1008,-12484,-11484,-1000,-2224,944,-148,364,-620,0,-620,-612,0,-612,4804,3604,1200,284,284,0,10600,1204,0,1204,-880,0,-880,-20,0,3744,0,9768,160,0,-51668,-52656,988
1979:Q3,84548,47284,5952,41172,160,37264,-100,288,0,31864,0,5212,84548,39120,-100,39220,-15336,-540,3020,288,2732,22816,23448,-632,-4428,528,220,96,-188,0,-188,-216,0,-216,3364,2524,840,32024,32024,0,-160,-3056,0,-3056,-492,0,-492,-28,0,-4272,0,-14196,160,0,26112,19536,6576
1979:Q4,45252,43032,45064,-1148,-884,2220,-2776,300,0,332,0,4364,45252,91644,-2776,94420,-1532,-876,-18504,300,-18804,11656,4048,7608,-1388,1180,216,-1048,-116,0,-116,-1048,0,-1048,904,676,228,-552,-552,0,5676,1588,0,1588,628,0,628,-16,0,1528,0,-21888,72,0,-22872,-15424,-7448
1980:Q1,54736,69020,72544,-3612,88,-14284,-15520,-2800,0,13268,0,-9232,54736,-8028,-15520,7492,3312,-680,-13724,-2800,-10924,10796,-5572,16368,-6620,228,84,-104,1972,0,1972,116,0,116,4832,3624,1208,13356,13356,0,5812,21532,0,21532,1024,0,1024,4,0,1920,0,27108,24,0,-8228,-16504,8276
1980:Q2,112288,129144,-24384,153412,116,-16856,-10416,-1120,0,9432,0,-14752,112288,54052,-10416,64468,-17544,-504,1792,-1120,2912,29700,23720,5980,13532,460,116,808,-3988,0,-3988,872,0,872,8736,6552,2184,9548,9548,0,5692,-6928,0,-6928,2756,0,2756,20,0,376,0,436,0,0,12356,14984,-2628
1980:Q3,96544,95804,60592,35124,88,740,-1396,0,0,3356,0,-1220,96544,-7076,-1396,-5680,15160,-64,22040,0,22040,-23840,-23496,-344,42316,1288,112,528,3684,0,3684,812,0,812,4728,3548,1180,3444,3444,0,9668,8712,0,8712,-1884,0,-1884,16,0,396,0,2408,32,0,14064,10152,3912
1980:Q4,83924,80332,65088,15140,104,3592,-2060,880,0,9248,0,-4476,83924,29220,-2060,31280,-28,284,21340,880,20460,-4624,-876,-3748,17752,332,80,24,4664,0,4664,2000,0,2000,6584,4936,1648,9352,9352,0,3712,-15904,0,-15904,-304,0,-304,-16,0,-920,0,-20844,0,0,31220,27456,3764
1981:Q1,121056,119492,76444,42912,136,1564,-8692,-1440,0,11152,0,544,121056,-62324,-8692,-53632,-4416,656,17316,-1440,18756,6740,-6440,13180,5412,-748,64,136,3820,0,3820,5472,0,5472,4548,3412,1136,11288,11288,0,6020,44176,0,44176,3248,0,3248,-52,0,-7060,0,52312,-64,0,34512,18656,15856
1981:Q2,74108,73060,-65716,138484,292,1048,-4528,-1120,0,9248,0,-2552,74108,47752,-4528,52280,18716,688,23576,-1120,24696,6308,6060,248,6300,112,68,-64,-976,8,-984,-1016,0,-1016,4764,3572,1192,9540,9540,0,8396,-21980,0,-21980,-1016,0,-1016,-92,0,7208,0,-28808,-20,0,-5348,-10124,4776
1981:Q3,64688,69860,18408,52296,-844,-5172,-3696,0,0,10636,0,-12112,64688,21164,-3696,24860,10852,764,13536,0,13536,11800,13348,-1548,-3428,240,32,-368,2620,24,2596,960,0,960,848,636,212,9792,9792,0,2736,9584,0,9584,700,0,700,-88,0,-152,0,3328,20,0,-20252,-29436,9184
1981:Q4,123844,121748,86508,35240,0,2096,-436,-920,0,9364,0,-5912,123844,-26432,-436,-25996,-5332,828,5544,-920,6464,8908,9716,-808,-908,2044,-44,596,-492,28,-520,3900,0,3900,47716,35788,11928,9364,9364,0,9396,40400,0,40400,612,0,612,-44,0,880,0,3984,52,0,22872,11784,11088
