date,U.S.-chartered depository institutions; gross saving including foreign earnings retained abroad and CCAdj less net capital transfers paid (other than for financial stabilization program),U.S.-chartered depository institutions; gross fixed investment, nonresidential structures, equipment, and intellectual property products,U.S.-chartered depository institutions, including IBFs; total financial assets,U.S.-chartered depository institutions; vault cash; asset,U.S.-chartered depository institutions; depository institution reserves; asset,U.S.-chartered depository institutions, including IBFs; federal funds and security repurchase agreements; asset,U.S.-chartered depository institutions; debt securities; asset,U.S.-chartered depository institutions; open market paper; asset,U.S.-chartered depository institutions; Treasury securities; asset,U.S.-chartered depository institutions; agency- and GSE-backed securities; asset,U.S.-chartered depository institutions; agency issued residential mortgage pass-through securities; asset,U.S.-chartered depository institutions; agency issued commercial mortgage pass-through securities; asset,U.S.-chartered depository institutions; agency issued residential CMOs and other structured MBS; asset,U.S.-chartered depository institutions; agency issued commercial CMOs and other structured MBS; asset,U.S.-chartered depository institutions; agency- and GSE-backed securities, excluding MBS and CMOs; asset,U.S.-chartered depository institutions; municipal securities; asset,U.S.-chartered depository institutions, including IBFs; corporate and foreign bonds; asset,U.S.-chartered depository institutions; private residential mortgage pass-through securities; asset,U.S.-chartered depository institutions; private commercial mortgage pass-through securities; asset,U.S.-chartered depository institutions; private residential CMOs and other structured MBS; asset,U.S.-chartered depository institutions; private commercial CMOs and other structured MBS; asset,U.S.-chartered depository institutions, including IBFs; corporate and foreign bonds, excluding private MBS and CMOs; asset,U.S.-chartered depository institutions; loans; asset,U.S.-chartered depository institutions, including IBFs; depository institution loans n.e.c.; asset,U.S.-chartered depository institutions; other loans and advances; asset,U.S.-chartered depository institutions; total mortgages; asset,U.S.-chartered depository institutions; consumer credit; asset,U.S.-chartered depository institutions; corporate equities; asset,U.S.-chartered depository institutions; mutual fund shares; asset,U.S.-chartered depository institutions; life insurance reserves; asset,U.S.-chartered depository institutions; U.S. direct investment abroad (market value); asset,U.S.-chartered depository institutions; total miscellaneous assets,U.S.-chartered depository institutions, including IBFs; total liabilities and equity,U.S.-chartered depository institutions, including IBFs; total liabilities,U.S.-chartered depository institutions; net interbank transactions; liability,Monetary authority; Federal Reserve float; asset,Monetary authority; loans to U.S.-chartered depository institutions, including AMLF, MMLF, and PPPLF; asset,U.S.-chartered depository institutions; net interbank transactions with U.S. banking; liability,U.S.-chartered depository institutions, including IBFs; net interbank transactions with banks in foreign countries; liability,U.S.-chartered depository institutions; checkable deposits; liability,U.S.-chartered depository institutions; checkable deposits due to the federal government, including demand notes issued to U.S. Treasury and tax and loan accounts; liability,U.S.-chartered depository institutions; transaction deposits due to state and local governments (including mail float); liability,U.S.-chartered depository institutions; checkable deposits due to private domestic sectors; liability,U.S.-chartered depository institutions; checkable deposits due to rest of the world; liability,U.S.-chartered depository institutions, including IBFs; total time and savings deposits; liability,U.S.-chartered depository institutions, including IBFs; federal funds and security repurchase agreements; liability,U.S.-chartered depository institutions; debt securities; liability,U.S.-chartered depository institutions; open market paper; liability,U.S.-chartered depository institutions; corporate and foreign bonds; liability,U.S.-chartered depository institutions; FHLB advances and Sallie Mae loans; liability,U.S.-chartered depository institutions; total taxes payable (net); liability,U.S.-chartered depository institutions; total miscellaneous liabilities,U.S.-chartered depository institutions; net transactions due to holding companies, excluding foreign bank affiliates; liability,U.S.-chartered depository institutions, including IBFs; unidentified miscellaneous liabilities,U.S.-chartered depository institutions; corporate equities; liability,U.S.-chartered depository institutions; sector discrepancy,U.S.-chartered depository institutions; leases to households; asset (Call Report; consolidated),U.S.-chartered depository institutions, including IBFs; total uninsured checkable and time and savings deposits; liability
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1961:Q1,2331,564,20704,804,-1804,3988,11352,828,6140,728,4,0,0,0,724,3576,80,0,0,0,0,80,8248,-5876,652,8856,4616,44,0,0,16,-1944,19592,19504,-5096,-4368,324,-1364,312,6256,-4584,208,8804,1828,22472,4908,656,656,0,-2016,-372,-7304,0,-7304,88,655,0,ND
1961:Q2,2188,592,25692,-1892,1276,-4008,6420,368,7992,-44,128,0,0,0,-172,-1332,-564,0,0,0,0,-564,13880,2244,128,12524,-1016,52,0,0,20,9944,22620,22568,392,1664,-284,-1264,276,-612,356,-196,-356,-416,23392,-4100,132,132,0,1568,-1648,3444,0,3444,52,-1477,0,ND
1961:Q3,2188,619,40624,2552,236,4488,22904,1136,16328,-236,76,0,0,0,-312,6104,-428,0,0,0,0,-428,21220,5756,484,13644,1336,68,0,0,16,-10860,38972,38928,3928,516,188,3356,-132,14784,4544,1472,8232,536,16416,5228,488,488,0,1020,-724,-2212,0,-2212,44,-84,0,ND
1961:Q4,2188,680,33072,-92,1516,-4624,-216,1288,-5912,2200,-56,0,0,0,2256,2776,-568,0,0,0,0,-568,30616,13404,832,13852,2528,96,0,0,16,5760,29940,29412,2976,4000,132,236,-1392,-368,-312,788,-2644,1800,17876,-5384,844,844,0,2152,-824,12140,0,12140,528,-1625,0,ND
1962:Q1,2376,742,24036,356,440,5196,9240,-444,2672,1556,96,0,0,0,1460,5304,152,0,0,0,0,152,11968,-1320,-592,12296,1584,124,0,0,20,-3308,24528,24292,-8236,-5528,220,-3412,484,4704,2752,-1656,2416,1192,32440,5684,-600,-600,0,-2044,524,-8180,0,-8180,236,2126,0,ND
1962:Q2,2623,771,31608,-1676,-160,-4176,4960,-884,-212,1244,68,0,0,0,1176,5596,-784,0,0,0,0,-784,26916,5396,-496,17896,4120,160,0,0,16,5568,29628,29612,860,2176,-508,-660,-148,564,3204,-912,-1448,-280,27396,-4524,-504,-504,0,2464,132,3224,0,3224,16,-129,0,ND
1962:Q3,2708,749,34464,2880,1224,2664,1896,556,-1108,-1064,152,0,0,0,-1216,3636,-124,0,0,0,0,-124,28396,7664,-196,18524,2404,168,0,0,20,-2784,33800,33720,7252,716,2876,3676,-16,3268,-3640,1640,7068,-1800,20944,3316,-196,-196,0,1116,932,-2912,0,-2912,80,1295,0,ND
1962:Q4,2697,682,50688,1760,-1236,-2260,9460,164,-676,4296,16,0,0,0,4280,5324,352,0,0,0,0,352,39188,16840,1180,17796,3372,144,0,0,20,3612,46404,46352,-4764,5048,-2900,-4916,-1996,9880,2532,244,5600,1504,31008,-2872,1192,1192,0,1732,396,9780,0,9780,52,-2269,0,ND
1963:Q1,2617,730,21268,-1880,-1172,4956,9248,460,5412,0,-12,0,0,0,12,3292,84,0,0,0,0,84,15656,-5280,-196,16876,4256,128,0,0,20,-5688,21256,21220,-3784,-6720,628,-108,2416,-1144,-48,1020,-1036,-1080,32412,6048,-196,-196,0,-3860,412,-8668,0,-8668,36,1875,0,ND
1963:Q2,2548,692,40340,-1636,256,-3912,1608,-216,-3640,260,36,0,0,0,224,5860,-656,0,0,0,0,-656,36884,9744,348,22380,4412,116,0,0,20,7004,38060,37976,408,1660,-392,148,-1008,6128,6324,-920,-612,1336,27004,-4372,348,348,0,3024,-1192,6628,0,6628,84,-424,0,ND
1963:Q3,2582,734,36492,2764,-8,2816,-3332,-548,-7400,928,296,0,0,0,632,4524,-836,0,0,0,0,-836,34728,7948,36,22208,4536,108,0,0,20,-604,37140,37140,2304,-812,1476,1708,-68,5308,-5460,1044,9796,-72,22044,3048,180,40,140,3016,-80,1320,0,1320,0,2496,0,ND
1963:Q4,2801,852,44556,-288,-696,-2336,-428,376,-4232,548,-72,0,0,0,620,4024,-1144,0,0,0,0,-1144,43132,16784,580,20316,5452,108,0,0,20,5044,41732,41656,-824,4660,-1736,-2100,-1648,-1056,-3256,3352,-2264,1112,33100,-3348,1376,584,792,3040,-612,9980,0,9980,76,-876,0,ND
1964:Q1,3216,785,22980,144,1416,4652,7080,640,3448,-2012,64,0,0,0,-2076,3088,1916,0,0,0,0,1916,12508,-10060,680,17048,4840,100,0,0,24,-2944,22248,22144,-2588,-4412,96,1772,-44,3860,2704,3804,-3028,380,26388,5596,1432,684,748,-2464,800,-10880,0,-10880,104,1699,0,ND
1964:Q2,3394,938,41204,1496,-740,-3844,-3360,-360,-6792,1044,36,0,0,0,1008,2576,172,0,0,0,0,172,49448,22180,148,20748,6372,88,0,0,20,-1904,38584,38528,-2476,544,96,-1872,-1244,6152,3480,-7648,9020,1300,28364,-3584,604,152,452,2404,-272,7336,0,7336,56,-165,0,ND
1964:Q3,3514,1060,47124,-604,1708,3132,11060,844,5200,172,176,0,0,0,-4,5052,-208,0,0,0,0,-208,25868,-560,84,21284,5060,96,0,0,24,5840,48524,48524,2132,-264,56,2464,-124,18476,-1216,4200,14708,784,26332,1940,664,88,576,272,160,-1452,0,-1452,0,3854,0,ND
1964:Q4,3671,1127,51656,56,820,-2496,5872,688,-916,3368,20,0,0,0,3348,3336,-604,0,0,0,0,-604,45052,21028,672,18928,4424,120,0,0,20,2212,43452,43440,-704,4156,252,-4780,-332,-4572,-5120,940,-1260,868,36256,-432,1060,676,384,1952,196,9684,0,9684,12,-5660,0,ND
1965:Q1,3889,1121,24600,76,32,2868,-256,-1900,-5000,1020,4,0,0,0,1016,5392,232,0,0,0,0,232,30732,8900,-192,15760,6264,156,0,0,24,-9032,30560,30520,572,-5968,-188,6064,664,1140,3452,1176,-3200,-288,34332,3116,284,-196,480,-2312,-664,-5948,0,-5948,40,8728,0,ND
1965:Q2,3967,1097,55428,2224,1704,-2032,488,776,-6580,-280,144,0,0,0,-424,6512,60,0,0,0,0,60,50188,22132,96,19728,8232,196,0,0,24,2636,51984,52344,2252,940,2148,-1268,432,9968,11252,-3136,2192,-340,28204,-1576,2488,100,2388,3356,-364,8016,0,8016,-360,-574,0,ND
1965:Q3,3958,1061,31288,-180,-1008,2824,-564,288,-6400,792,124,0,0,0,668,5368,-612,0,0,0,0,-612,27892,2668,-132,21292,4064,188,0,0,28,2108,34824,34840,-2272,224,-2092,-1180,776,4088,-17060,3492,16856,800,29600,3724,-24,-132,108,864,424,-1564,0,-1564,-16,6433,0,ND
1965:Q4,3951,985,63592,-844,884,-732,6840,-1368,5056,1004,-172,0,0,0,1176,2928,-780,0,0,0,0,-780,51724,29468,252,18024,3980,128,0,0,24,5568,52320,52232,-604,3372,-108,-2776,-1092,6728,-1584,1368,6444,500,36272,-3080,544,252,292,780,88,11504,0,11504,88,-8307,0,ND
1966:Q1,3621,1167,14780,872,1172,-12,-284,160,-5548,1368,312,0,0,0,1056,3788,-52,0,0,0,0,-52,21864,-396,-16,16016,6260,68,0,0,28,-8928,23904,23936,5612,-3440,1932,5456,1664,-1080,-5768,2496,2652,-460,22792,-152,160,-12,172,-1240,1024,-3180,0,-3180,-32,11578,0,ND
1966:Q2,3482,1105,55068,1348,204,-4,-2440,-1312,-7180,2104,92,0,0,0,2012,3904,44,0,0,0,0,44,51116,32404,104,14732,3876,-4,0,0,24,4824,53472,53472,2480,2276,-1168,924,448,13976,23520,-1040,-7892,-612,22340,-192,344,100,244,4384,-1752,11892,0,11892,0,781,0,ND
1966:Q3,3599,1073,4972,340,-1672,964,-1812,252,-2852,-3040,352,0,0,0,-3392,3248,580,0,0,0,0,580,6640,-5172,-160,11204,768,4,0,0,28,480,9312,9344,7584,-1240,2768,1516,4540,-10392,-22120,16,10800,912,11316,992,-160,-160,0,1568,-44,-1520,0,-1520,-32,6866,0,ND
1966:Q4,3416,1092,38004,-164,5684,644,1836,564,1308,1148,52,0,0,0,1096,-1820,636,0,0,0,0,636,26412,16648,744,7604,1416,96,0,0,28,3468,20764,20752,1212,3452,-3224,-2440,3424,3980,2236,1740,-900,904,21380,896,752,752,0,-960,472,-6980,0,-6980,12,-14917,0,ND
1967:Q1,3006,831,30704,24,-1548,2956,35576,2628,17032,2984,596,0,0,0,2388,9572,3360,0,0,0,0,3360,1704,-5528,324,5728,1180,164,0,0,76,-8248,42844,42844,-7592,-5000,-576,292,-2308,7120,-2156,-1136,10816,-404,49384,3104,1140,328,812,-7040,664,-3936,0,-3936,0,14315,0,ND
1967:Q2,3274,965,55528,-1388,1284,2696,11944,768,-11328,4632,268,0,0,0,4364,13892,3980,0,0,0,0,3980,32672,13360,1368,13296,4648,232,0,0,76,8012,53912,53928,1336,340,96,1112,-212,-5376,1004,688,-6732,-336,42744,3244,1472,1380,92,-3492,-1356,15356,0,15356,-16,693,0,ND
1967:Q3,3264,1153,64712,3192,1892,104,33080,1056,23208,968,32,0,0,0,936,4668,3180,0,0,0,0,3180,26028,2312,48,19264,4404,252,0,0,84,80,67000,67160,4700,-440,472,1156,3512,35796,2172,-468,33156,936,34160,1156,188,48,140,-720,324,-8444,0,-8444,-160,4399,0,ND
1967:Q4,3405,1426,106668,96,3564,76,13320,-664,1188,4332,48,0,0,0,4284,7748,716,0,0,0,0,716,78448,55636,548,17804,4460,228,0,0,92,10844,52148,52112,7060,4992,-120,896,1292,10476,-52,2984,6496,1048,31604,1116,584,552,32,1056,32,184,0,184,36,-52542,0,ND
1968:Q1,3998,1201,-9836,-1088,3784,1592,19924,1140,8292,3220,932,0,0,0,2288,5344,1928,0,0,0,0,1928,-21544,-38756,60,14324,2828,232,0,0,92,-12828,35168,35188,2500,-4556,4996,-1160,3220,-1416,-3468,984,1396,-328,31360,2884,60,60,0,-468,52,216,0,216,-20,47801,0,ND
1968:Q2,4225,1390,54332,-516,-1532,1472,-2196,-1260,-7200,-228,492,0,0,0,-720,5116,1376,0,0,0,0,1376,45816,20100,-160,18484,7392,228,0,0,100,10960,51920,51920,9568,2376,-4392,6740,4844,-3028,1932,976,-5624,-312,14700,3320,544,-160,704,2480,-392,24728,0,24728,0,423,0,ND
1968:Q3,4649,1522,71864,3256,3204,3848,24888,1620,8476,2144,288,0,0,0,1856,11232,1416,0,0,0,0,1416,37688,8524,132,20460,8572,272,0,0,108,-1400,74916,75036,3300,-672,5092,-4204,3084,41100,9016,-4416,35708,792,39716,1880,464,132,332,548,408,-12380,0,-12380,-120,6179,0,ND
1968:Q4,4503,1560,89708,3404,-2388,3940,13240,-1676,-1312,1336,8,0,0,0,1328,12776,2116,0,0,0,0,2116,65780,35360,320,21192,8908,272,0,0,112,5348,65576,65668,1236,6848,-5508,3988,-4092,12064,-8376,7704,11792,944,42164,1868,324,328,-4,932,-176,7256,0,7256,-92,-21189,0,ND
1969:Q1,4820,1866,-2572,-5292,3980,1512,-6756,1252,-10980,792,668,0,0,0,124,768,1412,0,0,0,0,1412,22768,-352,116,17764,5240,240,0,0,120,-19144,18864,18964,11960,-5792,3236,192,14324,-16960,-1520,-300,-15096,-44,5124,7332,-380,116,-496,288,616,10984,4000,6984,-100,24390,0,ND
1969:Q2,5191,1764,59380,3112,-7440,1192,-9812,600,-17136,1384,284,0,0,0,1100,5296,44,0,0,0,0,44,55252,25480,1332,20568,7872,232,0,0,128,16716,58280,58264,23472,-2248,208,11188,14324,5540,4088,-420,1916,-44,-3508,7376,992,1344,-352,4328,-624,20688,4000,16688,16,2327,0,ND
1969:Q3,5516,1683,-3224,-36,5928,5500,-15668,304,-12076,-2080,-164,0,0,0,-1916,-1412,-404,0,0,0,0,-404,19472,-4672,1128,19716,3300,232,0,0,136,-18788,6264,6252,-976,3364,1908,-10620,4372,8644,-564,916,7548,744,-21636,7424,1160,1136,24,6108,480,5048,4000,1048,12,13321,0,ND
1969:Q4,5682,1597,57132,2676,-1564,5696,-5172,-496,-6508,3188,-424,0,0,0,3612,-2116,760,0,0,0,0,760,42228,25708,700,11996,3824,248,0,0,140,12880,33060,33112,12084,4508,-5372,1100,11848,21428,-1828,2532,19904,820,6824,6760,800,712,88,5396,-136,-20044,4000,-24044,-52,-19988,0,ND
1970:Q1,5605,1460,22560,-1644,-660,3144,3252,-224,-9576,3588,284,0,0,0,3304,3948,5516,0,0,0,0,5516,-13960,-23244,-316,7944,1656,300,0,0,156,31972,28744,28636,10656,-4812,5484,13872,-3888,1892,5176,-148,-3216,80,13724,2040,-228,-320,92,1824,1756,-3028,4000,-7028,108,10329,0,ND
1970:Q2,5192,1504,58488,3400,2640,2076,21748,1024,1492,2284,496,0,0,0,1788,10920,6028,0,0,0,0,6028,28312,14428,1984,9756,2144,328,0,0,160,-176,56660,56628,-6644,1300,-4896,-948,-2100,19208,7000,-64,12220,52,56284,1864,2136,2004,132,1964,-1144,-17040,4000,-21040,32,1860,0,ND
1970:Q3,5074,1678,94404,-2636,4100,10380,38756,2164,19296,6320,844,0,0,0,5476,11120,-144,0,0,0,0,-144,32868,12460,-400,17240,3568,348,0,0,172,10416,103244,102888,-8824,-996,2092,-4192,-5728,33816,1112,872,30784,1048,79500,1736,-336,-404,68,1156,748,-4908,8000,-12908,356,12236,0,ND
1970:Q4,4999,1888,64264,-212,2180,9844,43556,1208,11784,12080,1108,0,0,0,10972,15936,2548,0,0,0,0,2548,47936,21640,3872,20744,1680,356,0,0,180,-39576,64968,64956,-10228,7792,-2072,-4464,-11484,-34300,-1752,160,-33624,916,60868,2060,4012,3912,100,360,72,42112,8000,34112,12,3815,0,ND
1971:Q1,4541,1953,128676,780,4032,2700,48972,1812,11140,6080,1096,0,0,0,4984,17992,11948,0,0,0,0,11948,22992,-7784,368,23576,6832,384,0,0,196,48620,133364,132588,3452,-6844,224,21368,-11296,11288,-13180,244,25440,-1216,116320,7540,2032,372,1660,-3700,1012,-5356,4000,-9356,776,7276,0,ND
1971:Q2,4947,2186,94556,4796,-196,-1864,30460,-1084,-52,13616,968,0,0,0,12648,13072,4908,0,0,0,0,4908,65676,19424,1512,36424,8316,432,0,0,204,-4952,93280,92568,-8124,-4,220,-3248,-5092,32996,14660,-324,19968,-1308,77224,7624,1876,1524,352,-9796,-1820,-7412,4000,-11412,712,1485,0,ND
1971:Q3,5803,2238,90980,-1700,1504,8480,7180,452,-11388,4308,1400,0,0,0,2908,8528,5280,0,0,0,0,5280,60604,6552,1608,43000,9444,416,0,0,216,14280,97256,96628,-8640,-88,-256,-7420,-876,25504,1300,-480,24376,308,57508,7576,2172,1624,548,1584,532,10392,8000,2392,628,9841,0,ND
1971:Q4,5812,2168,81448,-1900,9212,8520,33944,584,11648,7036,248,0,0,0,6788,12420,2256,0,0,0,0,2256,72208,21916,-828,39976,11144,668,0,0,232,-41436,73944,73564,-15896,7264,-1372,-15508,-6280,-17628,6144,168,-24172,232,63212,7656,24,-836,860,1196,348,34652,4000,30652,380,-3861,0,ND
1972:Q1,5841,2116,128992,4296,-1532,4600,16120,-2528,-10428,8412,992,0,0,0,7420,10484,10180,0,0,0,0,10180,63944,10420,308,41956,11260,728,0,0,244,40592,134376,133532,-23356,-6680,3964,-19240,-1400,52276,-5888,4180,52596,1388,87256,13164,2296,312,1984,-7776,-104,9776,4000,5776,844,9109,0,ND
1972:Q2,5953,2021,106476,716,-268,-616,13948,-700,-4324,5900,968,0,0,0,4932,7212,5860,0,0,0,0,5860,91628,27316,-2932,54004,13240,808,0,0,260,0,107072,105592,-6664,2504,-3600,-7344,1776,18240,-344,-3076,20152,1508,81808,12784,-2412,-2960,548,332,-1220,2724,4000,-1276,1480,4528,0,ND
1972:Q3,5743,2058,115116,2108,-16160,12268,14992,-1020,2628,4068,748,0,0,0,3320,8744,572,0,0,0,0,572,88416,20352,-1492,58336,11220,656,0,0,276,12560,119676,119016,-8000,1772,2848,-9108,-3512,24184,1828,3324,17688,1344,85636,6056,-964,-1512,548,2644,580,8880,8000,880,660,8245,0,ND
1972:Q4,6576,2368,151644,-2620,9396,9876,36680,3868,18552,10840,1644,0,0,0,9196,4008,-588,0,0,0,0,-588,132384,56668,944,57908,16864,220,0,0,292,-34584,154752,153064,8660,928,4556,6984,-3808,2352,7228,-736,-5468,1328,86748,7548,2428,960,1468,4972,48,40308,8000,32308,1688,7316,0,ND
1973:Q1,6805,2462,156256,3600,32,8548,-22844,-5200,-25884,3904,12024,0,0,0,-8120,3264,1072,0,0,0,0,1072,125020,51512,-124,51700,21932,596,0,0,312,40992,152300,150300,-12488,-7412,188,-2408,-2856,19880,2116,388,18412,-1036,113520,21540,-400,-128,-272,1764,1344,5140,0,5140,2000,387,0,ND
1973:Q2,7158,2930,124260,240,-4180,-164,5704,-1384,-9484,13804,2508,0,0,0,11296,4464,-1696,0,0,0,0,-1696,120104,38980,1212,63348,16564,648,0,0,332,1576,117528,115688,-14400,-292,-1032,-13452,376,17776,-5776,-820,21948,2424,76816,12460,820,1220,-400,10900,-1296,12612,4000,8612,1840,-2505,0,ND
1973:Q3,7545,3334,118784,2536,11668,4580,-1692,2972,-11644,10920,-188,0,0,0,11108,3008,-6948,0,0,0,0,-6948,101992,30912,2984,55144,12952,-292,0,0,348,-356,111404,108580,23752,3952,11008,10000,-1208,-9376,-8948,-416,-936,924,61116,12892,2944,3020,-76,12612,424,4216,-2000,6216,2824,-3170,0,ND
1973:Q4,8249,3721,87084,1784,-1868,8916,24304,652,5092,9832,-688,0,0,0,10520,11976,-3248,0,0,0,0,-3248,80096,26024,2312,39236,12524,548,0,0,372,-27068,78508,80308,-20656,252,-13056,-4416,-3436,22360,8576,1148,6044,6592,46284,11344,3112,2332,780,3396,12,14456,4000,10456,-1800,-4048,0,ND
1974:Q1,8279,3638,129024,-588,-544,22432,10876,628,-5548,6508,2892,0,0,0,3616,8184,1104,0,0,0,0,1104,66748,21536,4076,35180,5956,668,0,0,396,29036,137088,136088,5724,-3508,3100,128,6004,-2268,-5112,404,608,1832,91776,19156,4376,4116,260,-608,1164,16768,6000,10768,1000,12705,0,ND
1974:Q2,8076,4026,123716,-1344,11760,9440,-832,1208,-15716,5540,1004,0,0,0,4536,10200,-2064,0,0,0,0,-2064,117688,53032,9624,47728,7304,-36,0,0,420,-13380,117464,116464,2876,300,4708,12668,-14800,-312,-2728,4008,-3404,1812,87744,21708,10164,9724,440,10588,-1256,-15048,8000,-23048,1000,-2203,0,ND
1974:Q3,8562,4382,77876,4480,324,9224,-5956,556,-5168,2272,692,0,0,0,1580,-3504,-112,0,0,0,0,-112,73308,26600,9156,32688,4864,36,0,0,444,-3984,83500,82500,604,5696,7928,-6208,-6812,-1052,-4724,-4472,7820,324,46072,5492,9204,9244,-40,12520,760,8900,6000,2900,1000,9804,0,ND
1974:Q4,7601,4548,21884,1260,-16408,11596,23224,696,6428,4720,1536,0,0,0,3184,6936,4444,0,0,0,0,4444,45912,21900,7836,18380,-2204,116,0,0,472,-44288,14428,13428,-37788,-6880,-19572,-10688,-648,-1148,-7668,-148,2352,4316,69488,5460,7876,7916,-40,4128,72,-34660,4000,-38660,1000,-4404,0,ND
1975:Q1,8571,4405,85028,168,11992,7180,43256,5552,20192,7684,4676,0,0,0,3008,-484,10312,0,0,0,0,10312,-28428,-42204,788,15664,-2676,244,0,0,500,50116,91708,90708,-15444,648,2056,-924,-17224,4044,-3652,2292,11484,-6080,95068,3140,976,796,180,-14560,876,16608,6000,10608,1000,10846,0,ND
1975:Q2,8612,4540,85000,820,-12776,5716,82900,-2080,44972,11116,6024,0,0,0,5092,7848,21044,0,0,0,0,21044,24816,-6688,-3168,35448,-776,328,0,0,532,-17336,85316,84316,-31664,-1488,-1008,-10508,-18660,38624,-5204,-1964,42680,3112,84972,2640,-3092,-3200,108,-5444,-1992,272,8000,-7728,1000,4388,0,ND
1975:Q3,7559,4779,81996,1916,4000,-42648,41940,3356,40620,6232,3636,0,0,0,2596,1708,-9976,0,0,0,0,-9976,28604,-16768,-3040,40552,7860,24,0,0,568,47592,94684,93684,25340,2460,3364,12576,6940,-7084,-1548,-812,-3852,-872,65372,-31428,-2600,-3072,472,2716,152,41216,8000,33216,1000,15468,0,ND
1975:Q4,9354,4969,84668,-456,-2380,16436,42776,8332,29800,5952,3592,0,0,0,2360,3956,-5264,0,0,0,0,-5264,68392,8932,6200,41552,11708,48,0,0,596,-40744,69032,68032,-18516,5128,-4692,-10520,-8432,-6104,3636,944,-12688,2004,74820,-2320,6456,6260,196,1452,140,12104,6000,6104,1000,-11251,0,ND
1976:Q1,10495,5373,141692,2096,1940,-5264,48632,-2788,25876,8260,8344,0,0,0,-84,-7800,25084,0,0,0,0,25084,36424,-22576,556,50616,7828,20,0,0,636,57208,155692,154092,-12440,-6312,-700,2164,-7592,19996,-3744,-2880,28448,-1828,109208,16964,1248,564,684,-8352,264,27204,4000,23204,1600,19122,0,ND
1976:Q2,10859,5357,119052,4168,2488,-3872,29628,940,17780,3224,4276,0,0,0,-1052,13328,-5644,0,0,0,0,-5644,100212,18764,2820,66020,12608,84,0,0,676,-14332,116632,115032,-17856,5868,1040,-7492,-17272,26308,7532,-308,18400,684,90212,10016,3916,2852,1064,-1932,92,4276,3600,676,1600,3082,0,ND
1976:Q3,10646,5330,135280,696,3092,7704,32208,3736,15512,11740,6104,0,0,0,5636,1560,-340,0,0,0,0,-340,82136,-200,-588,68356,14568,-132,0,0,608,8968,134064,132464,15564,-3064,48,17832,748,-6156,1868,1940,-12916,2952,78780,18740,100,-596,696,3152,236,22048,4400,17648,1600,4100,0,ND
1976:Q4,9629,5210,134792,-7484,-11096,37644,43012,12356,28216,-3552,-2864,0,0,0,-688,5680,312,0,0,0,0,312,128864,39608,9356,64028,15872,280,0,0,760,-57188,114868,113268,-30408,-840,-1204,-15528,-12836,6436,-6012,-2796,10336,4908,127296,25676,10092,9448,644,-800,240,-25264,6160,-31424,1600,-15505,0,ND
1977:Q1,9840,5502,198588,7936,1484,1420,27952,-11016,13788,10668,9776,0,0,0,892,5452,9060,0,0,0,0,9060,96544,15324,548,63352,17320,280,0,0,808,62164,212192,211892,-7084,1248,496,-3296,-5532,40740,852,2972,39708,-2792,136924,14952,752,556,196,-5600,344,30864,5440,25424,300,17942,0,ND
1977:Q2,10227,5567,165220,2356,-5264,-8664,15432,1092,-3668,7472,2220,0,0,0,5252,17308,-6772,0,0,0,0,-6772,145980,19184,2388,98240,26168,500,0,0,856,14024,155308,155008,4208,2764,444,6092,-5092,6740,-4112,300,9488,1064,96776,12272,5156,2408,2748,5020,424,24412,4000,20412,300,-5253,0,ND
1977:Q3,10503,5837,171432,-4972,-3288,3832,13248,220,-5680,5656,5332,0,0,0,324,13292,-240,0,0,0,0,-240,154100,30748,-392,99820,23924,488,0,0,912,7112,169936,169036,5448,-6592,4128,-20208,28120,14376,7412,556,7248,-840,104244,18316,632,-396,1028,5348,440,20232,4000,16232,900,3170,0,ND
1977:Q4,10688,6418,156388,1884,13916,31668,6720,11100,-7148,8252,1788,0,0,0,6464,2344,-7828,0,0,0,0,-7828,164292,37080,7476,94380,25356,212,0,0,964,-63268,139848,139060,-27056,7416,-4108,-3228,-27136,26504,13016,1104,3112,9272,115108,14628,10420,7556,2864,12476,388,-13408,12192,-25600,788,-12271,0,ND
1978:Q1,8207,6528,176304,332,-1048,-13392,2516,-11940,-5628,9616,6144,0,0,0,3472,1272,9196,0,0,0,0,9196,121996,26376,-4712,77288,23044,412,0,0,948,64540,189344,188144,-18712,-4312,268,-1976,-12692,3532,-15828,-176,23552,-4016,125416,27400,-4544,-4764,220,4420,356,50276,3008,47268,1200,14719,0,ND
1978:Q2,9722,7571,220440,20,2740,-4740,19524,-224,-1312,10672,4492,0,0,0,6180,13052,-2664,0,0,0,0,-2664,182240,40828,344,102780,38288,-36,0,0,1000,19692,212084,210680,11276,2344,4384,-9168,13716,38476,16040,300,20832,1304,97752,3852,2448,352,2096,15984,340,40552,9160,31392,1404,-6206,0,ND
