date,State and local government employee retirement funds; consumption of fixed capital, nonresidential structures, equipment, and intellectual property products, current cost basis (gross saving),State and local government employee retirement funds; gross fixed investment, nonresidential structures, equipment, and intellectual property products,State and local government employee retirement funds; total financial assets,State and local government employee defined benefit retirement funds; checkable deposits and currency; asset,State and local government employee defined benefit retirement funds; total time and savings deposits; asset,State and local government employee retirement funds; money market fund shares; asset,State and local government employee defined benefit retirement funds; security repurchase agreements; asset,State and local government employee defined benefit retirement funds retirement funds; debt securities; asset,State and local government employee defined benefit retirement funds; commercial paper; asset,State and local government employee defined benefit retirement funds; Treasury securities; asset,State and local government employee defined benefit retirement funds; agency- and GSE-backed securities; asset,State and local government employee defined benefit retirement funds; municipal securities; asset,State and local government employee defined benefit retirement funds; corporate and foreign bonds; asset,State and local government employee defined benefit retirement funds; total mortgages; asset,State and local government employee defined benefit retirement funds; corporate equities; asset,State and local government employee retirement funds; mutual fund shares; asset,State and local government employee retirement funds; miscellaneous assets,State and local government employee defined contribution retirement funds; unallocated insurance contracts; asset,State and local government employee defined benefit retirement funds; claims of pension fund on sponsor; asset,State and local government employee retirement funds; miscellaneous assets,State and local government employee retirement funds; pension entitlements (total liabilities),State and local government employee defined benefit retirement funds; total financial assets,State and local government employee defined contribution retirement funds; total financial assets
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,0,1,1685,18,0,0,0,624,0,241,0,200,183,23,9,0,1011,0,1011,0,1686,1685,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q4,0,1,1854,19,0,0,0,699,0,420,0,163,116,30,12,0,1094,0,1094,0,1855,1854,0
1952:Q1,0,0,1992,20,0,0,0,964,0,608,20,156,180,32,12,0,964,0,964,0,1992,1992,0
1952:Q2,0,0,2028,20,0,0,0,708,0,312,20,172,204,36,16,0,1248,0,1248,0,2028,2028,0
1952:Q3,1,0,2097,20,0,0,0,1360,0,660,20,176,504,36,16,0,665,0,665,0,2096,2097,0
1952:Q4,1,0,2145,20,0,0,0,792,0,244,20,180,348,40,16,0,1277,0,1277,0,2144,2145,0
1953:Q1,0,1,2143,24,0,0,0,1096,0,364,8,200,524,44,16,0,963,0,963,0,2144,2143,0
1953:Q2,0,1,2223,36,0,0,0,1484,0,760,4,212,508,44,20,0,639,0,639,0,2224,2223,0
1953:Q3,1,1,2300,36,0,0,0,1436,0,700,4,224,508,48,20,0,760,0,760,0,2300,2300,0
1953:Q4,1,1,2352,28,0,0,0,892,0,120,4,244,524,52,20,0,1360,0,1360,0,2352,2352,0
1954:Q1,1,1,2356,16,0,0,0,1536,0,732,12,252,540,56,24,0,724,0,724,0,2356,2356,0
1954:Q2,1,1,2436,8,0,0,0,1628,0,764,12,264,588,60,24,0,716,0,716,0,2436,2436,0
1954:Q3,1,1,2520,0,0,0,0,1204,0,304,12,280,608,64,24,0,1228,0,1228,0,2520,2520,0
1954:Q4,1,1,2568,-4,0,0,0,1224,0,292,16,296,620,64,24,0,1260,0,1260,0,2568,2568,0
1955:Q1,0,1,2567,-12,0,0,0,1104,0,220,20,320,544,68,28,0,1379,0,1379,0,2568,2567,0
1955:Q2,0,1,2651,-24,0,0,0,1084,0,160,20,344,560,68,28,0,1495,0,1495,0,2652,2651,0
1955:Q3,1,1,2740,-24,0,0,0,1316,0,352,20,360,584,72,28,0,1348,0,1348,0,2740,2740,0
1955:Q4,1,1,2800,-20,0,0,0,1404,0,400,20,364,620,68,28,0,1320,0,1320,0,2800,2800,0
1956:Q1,1,1,2832,4,0,0,0,1820,0,852,8,372,588,72,32,0,904,0,904,0,2832,2832,0
1956:Q2,1,1,2904,12,0,0,0,984,0,96,8,380,500,64,32,0,1812,0,1812,0,2904,2904,0
1956:Q3,1,1,3000,20,0,0,0,932,0,104,8,392,428,76,36,0,1936,0,1936,0,3000,3000,0
1956:Q4,1,1,3072,28,0,0,0,852,0,60,12,404,376,96,36,0,2060,0,2060,0,3072,3072,0
1957:Q1,1,1,3080,40,0,0,0,1380,0,468,28,416,468,120,44,0,1496,0,1496,0,3080,3080,0
1957:Q2,1,1,3188,56,0,0,0,1372,0,212,32,432,696,140,52,0,1568,0,1568,0,3188,3188,0
1957:Q3,1,1,3316,56,0,0,0,1624,0,132,28,436,1028,156,52,0,1428,0,1428,0,3316,3316,0
1957:Q4,1,1,3404,36,0,0,0,1352,0,-356,32,432,1244,164,56,0,1796,0,1796,0,3404,3404,0
1958:Q1,1,0,3425,20,0,0,0,1916,0,184,20,436,1276,176,56,0,1257,0,1257,0,3424,3425,0
1958:Q2,1,0,3553,12,0,0,0,968,0,-616,20,448,1116,188,56,0,2329,0,2329,0,3552,3553,0
1958:Q3,1,0,3673,0,0,0,0,1516,0,40,20,432,1024,200,60,0,1897,0,1897,0,3672,3673,0
1958:Q4,1,0,3749,-4,0,0,0,1636,0,244,20,380,992,220,60,0,1837,0,1837,0,3748,3749,0
1959:Q1,1,1,3732,-12,0,0,0,1628,0,324,28,340,936,224,68,0,1824,0,1824,0,3732,3732,0
1959:Q2,1,1,3840,-28,0,0,0,1276,0,96,32,304,844,220,76,0,2296,0,2296,0,3840,3840,0
1959:Q3,1,1,3952,-28,0,0,0,2024,0,896,28,272,828,256,76,0,1624,0,1624,0,3952,3952,0
1959:Q4,1,1,4020,-24,0,0,0,1544,0,448,28,236,832,324,80,0,2096,0,2096,0,4020,4020,0
1960:Q1,1,0,4057,8,0,0,0,1972,0,804,52,216,900,396,80,0,1601,0,1601,0,4056,4057,0
1960:Q2,1,0,4145,24,0,0,0,1516,0,244,48,204,1020,472,76,0,2057,0,2057,0,4144,4145,0
1960:Q3,1,0,4301,28,0,0,0,1124,0,-284,52,148,1208,496,84,0,2569,0,2569,0,4300,4301,0
1960:Q4,1,0,4421,28,0,0,0,1756,0,232,48,52,1424,468,104,0,2065,0,2065,0,4420,4421,0
1961:Q1,1,0,4453,32,0,0,0,2220,0,576,72,-28,1600,456,128,0,1617,0,1617,0,4452,4453,0
1961:Q2,1,0,4633,36,0,0,0,1772,0,68,76,-100,1728,464,148,0,2213,0,2213,0,4632,4633,0
1961:Q3,1,0,4805,36,0,0,0,1672,0,-28,76,-176,1800,452,160,0,2485,0,2485,0,4804,4805,0
1961:Q4,1,0,4929,32,0,0,0,1332,0,-260,76,-268,1784,412,172,0,2981,0,2981,0,4928,4929,0
1962:Q1,1,0,4937,32,0,0,0,2576,0,900,216,-352,1812,376,184,0,1769,0,1769,0,4936,4937,0
1962:Q2,1,0,5105,36,0,0,0,1672,0,200,72,-468,1868,336,196,0,2865,0,2865,0,5104,5105,0
1962:Q3,1,0,5285,32,0,0,0,1692,0,200,148,-512,1856,324,204,0,3033,0,3033,0,5284,5285,0
1962:Q4,1,0,5417,20,0,0,0,1192,0,-100,60,-504,1736,348,204,0,3653,0,3653,0,5416,5417,0
1963:Q1,0,1,5419,16,0,0,0,1668,0,400,-32,-488,1788,356,200,0,3179,0,3179,0,5420,5419,0
1963:Q2,0,1,5599,8,0,0,0,2524,0,1100,-24,-516,1964,356,196,0,2515,0,2515,0,5600,5599,0
1963:Q3,1,1,5768,4,0,0,0,1900,0,300,-120,-508,2228,368,208,0,3288,0,3288,0,5768,5768,0
1963:Q4,1,1,5868,-4,0,0,0,1808,0,-160,-16,-488,2472,400,232,0,3432,0,3432,0,5868,5868,0
1964:Q1,1,1,5900,0,0,0,0,2864,0,860,-24,-440,2468,416,248,0,2372,0,2372,0,5900,5900,0
1964:Q2,1,1,6016,0,0,0,0,2908,0,1000,136,-420,2192,424,264,0,2420,0,2420,0,6016,6016,0
1964:Q3,2,1,6233,0,0,0,0,1976,0,364,-24,-392,2028,460,280,0,3517,0,3517,0,6232,6233,0
1964:Q4,2,1,6409,-8,0,0,0,1496,0,-144,48,-364,1956,532,300,0,4089,0,4089,0,6408,6409,0
1965:Q1,0,1,6455,0,0,0,0,3196,0,1548,-20,-320,1988,604,320,0,2335,0,2335,0,6456,6455,0
1965:Q2,0,1,6715,0,0,0,0,2540,0,692,20,-288,2116,672,332,0,3171,0,3171,0,6716,6715,0
1965:Q3,1,1,6972,4,0,0,0,1628,0,-956,416,-256,2424,712,360,0,4268,0,4268,0,6972,6972,0
1965:Q4,1,1,7128,20,0,0,0,1676,0,-792,28,-236,2676,716,396,0,4320,0,4320,0,7128,7128,0
1966:Q1,1,2,7119,32,0,0,0,3368,0,636,40,-184,2876,760,440,0,2519,0,2519,0,7120,7119,0
1966:Q2,1,2,7335,40,0,0,0,2336,0,-1064,480,-144,3064,828,476,0,3655,0,3655,0,7336,7335,0
1966:Q3,1,2,7559,56,0,0,0,3584,0,480,196,-120,3028,804,508,0,2607,0,2607,0,7560,7559,0
1966:Q4,1,2,7719,76,0,0,0,2380,0,-204,-76,-128,2788,688,528,0,4047,0,4047,0,7720,7719,0
1967:Q1,1,2,7747,156,0,0,0,1952,0,-1260,68,-80,3224,660,580,0,4399,0,4399,0,7748,7747,0
1967:Q2,1,3,8090,32,68,0,0,2700,0,-616,300,-76,3092,664,576,0,4050,0,4050,0,8092,8090,0
1967:Q3,3,2,8513,-136,208,0,0,2932,0,-1352,60,-72,4296,312,760,0,4437,0,4437,0,8512,8513,0
1967:Q4,3,4,8931,-312,368,0,0,3796,0,-572,104,-72,4336,312,764,0,4003,0,4003,0,8932,8931,0
1968:Q1,1,4,9281,248,-212,0,0,2164,0,216,-108,124,1932,580,1080,0,5421,0,5421,0,9284,9281,0
1968:Q2,1,4,9737,152,-132,0,0,3124,0,-396,1080,-260,2700,484,1172,0,4937,0,4937,0,9740,9737,0
1968:Q3,3,4,10287,104,284,0,0,3036,0,-388,440,48,2936,24,1284,0,5555,0,5555,0,10288,10287,0
1968:Q4,3,4,10699,-208,336,0,0,3680,0,-408,1088,-8,3008,348,1732,0,4811,0,4811,0,10700,10699,0
1969:Q1,1,4,10837,480,-712,0,0,3184,0,-284,108,16,3344,256,1208,0,6421,0,6421,0,10840,10837,0
1969:Q2,1,4,11325,-728,364,0,0,3792,0,-140,112,-72,3892,196,2120,0,5581,0,5581,0,11328,11325,0
1969:Q3,3,4,11827,56,272,0,0,4400,0,-476,348,-80,4608,300,1720,0,5079,0,5079,0,11828,11827,0
1969:Q4,3,4,12223,-80,-164,0,0,3084,0,-1036,56,-68,4132,100,2104,0,7179,0,7179,0,12224,12223,0
1970:Q1,2,4,12370,-292,-128,0,0,3840,0,-408,104,-92,4236,300,1896,0,6754,0,6754,0,12372,12370,0
1970:Q2,2,5,12977,280,284,0,0,3320,0,-624,68,-596,4472,632,2244,0,6217,0,6217,0,12980,12977,0
1970:Q3,3,5,13658,-128,-168,0,0,5332,0,380,-132,-104,5188,-76,1520,0,7178,0,7178,0,13660,13658,0
1970:Q4,3,4,14279,456,184,0,0,2664,0,-680,-340,-404,4088,524,2888,0,7563,0,7563,0,14280,14279,0
1971:Q1,3,5,14618,-144,80,0,0,3704,0,-896,-308,32,4876,396,2768,0,7814,0,7814,0,14620,14618,0
1971:Q2,3,5,15470,272,-212,0,0,3032,0,-1816,-56,8,4896,604,3052,0,8722,0,8722,0,15472,15470,0
1971:Q3,3,6,16373,120,-24,0,0,2556,0,-220,192,32,2552,32,3844,0,9845,0,9845,0,16376,16373,0
1971:Q4,3,6,17125,392,-104,0,0,2332,0,-1900,384,408,3440,440,3076,0,10989,0,10989,0,17128,17125,0
1972:Q1,3,3,17676,620,-436,0,0,4240,0,-1052,496,308,4488,84,2052,0,11116,0,11116,0,17676,17676,0
1972:Q2,3,3,18396,176,-24,0,0,4240,0,360,528,948,2404,-208,3616,0,10596,0,10596,0,18396,18396,0
1972:Q3,4,4,19300,-96,128,0,0,4308,0,-320,576,-1372,5424,332,4440,0,10188,0,10188,0,19300,19300,0
1972:Q4,4,4,19968,176,504,0,0,4692,0,-184,644,-376,4608,520,4600,0,9476,0,9476,0,19968,19968,0
1973:Q1,3,3,20152,-620,452,0,0,4908,0,360,716,-1628,5460,648,5388,0,9376,0,9376,0,20152,20152,0
1973:Q2,3,3,20956,208,500,0,0,5144,0,-908,784,-344,5612,756,3360,0,10988,0,10988,0,20956,20956,0
1973:Q3,4,5,21747,-256,924,0,0,5896,0,-1728,1440,456,5728,268,2244,0,12671,0,12671,0,21748,21747,0
1973:Q4,4,5,22295,-224,560,0,0,4100,0,-2080,1976,164,4040,1012,2652,0,14195,0,14195,0,22296,22295,0
1974:Q1,3,4,22367,-740,348,0,0,5060,0,-2672,1932,616,5184,544,2940,0,14215,0,14215,0,22368,22367,0
1974:Q2,3,4,23247,-216,1184,0,0,6692,0,184,1312,-1604,6800,212,2152,0,13223,0,13223,0,23248,23247,0
1974:Q3,4,6,24246,-140,760,0,0,7400,0,-1484,1024,-784,8644,372,1056,0,14798,0,14798,0,24248,24246,0
1974:Q4,4,6,25086,-64,680,0,0,3704,0,280,728,-1060,3756,1116,4128,0,15522,0,15522,0,25088,25086,0
1975:Q1,3,4,25335,252,1072,0,0,7232,0,-104,544,-776,7568,12,1628,0,15139,0,15139,0,25336,25335,0
1975:Q2,3,4,26307,60,-492,0,0,9520,0,2624,468,-244,6672,420,1996,0,14803,0,14803,0,26308,26307,0
1975:Q3,5,5,27096,-144,-1384,0,0,7504,0,1332,836,712,4624,260,2908,0,17952,0,17952,0,27096,27096,0
1975:Q4,5,5,27420,-84,-684,0,0,11864,0,-32,836,4136,6924,-1332,3020,0,14636,0,14636,0,27420,27420,0
1976:Q1,3,5,27386,-40,-424,0,0,9368,0,2072,1128,1012,5156,4,2128,0,16350,0,16350,0,27388,27386,0
1976:Q2,3,5,27746,80,272,0,0,14524,0,2296,1276,3828,7124,320,3316,0,9234,0,9234,0,27748,27746,0
1976:Q3,5,5,28636,-124,-312,0,0,9124,0,1072,1680,932,5440,8,3296,0,16644,0,16644,0,28636,28636,0
1976:Q4,5,5,29464,48,372,0,0,3964,0,628,2244,-92,1184,428,3724,0,20928,0,20928,0,29464,29464,0
1977:Q1,4,3,29733,-120,-200,0,0,6000,0,2620,6304,-1952,-972,-192,3232,0,21013,0,21013,0,29732,29733,0
1977:Q2,4,3,30969,256,1212,0,0,12324,0,7424,828,3024,1048,720,3232,0,13225,0,13225,0,30968,30969,0
1977:Q3,6,4,32102,80,328,0,0,13020,0,756,880,-288,11672,-968,4088,0,15554,0,15554,0,32100,32102,0
1977:Q4,6,4,32746,-160,-268,0,0,13520,0,12,2984,-48,10572,1676,4160,0,13818,0,13818,0,32744,32746,0
1978:Q1,4,4,32600,208,1368,0,0,13156,0,3456,5532,-632,4800,164,2564,0,15140,0,15140,0,32600,32600,0
1978:Q2,4,4,33572,220,1140,0,0,17944,0,5884,1532,1384,9144,656,2528,0,11084,0,11084,0,33572,33572,0
1978:Q3,4,4,34700,128,1572,0,0,13820,0,1792,2280,-256,10004,644,2864,0,15672,0,15672,0,34700,34700,0
1978:Q4,4,4,35596,-136,-328,0,0,20016,0,-356,8176,1132,11064,716,2560,0,12768,0,12768,0,35596,35596,0
1979:Q1,4,7,35745,296,1572,0,0,7848,0,4892,1868,488,600,844,1072,0,24113,0,24113,0,35748,35745,0
1979:Q2,4,7,37033,80,388,0,0,17528,0,10600,256,-824,7496,880,2988,0,15169,0,15169,0,37036,37033,0
1979:Q3,6,8,38226,20,844,0,0,3888,0,-160,-1724,52,5720,1220,8060,0,24194,0,24194,0,38228,38226,0
1979:Q4,6,8,38918,328,1612,0,0,8920,0,5676,5180,120,-2056,1128,4472,0,22458,0,22458,0,38920,38918,0
1980:Q1,5,10,40023,200,444,0,0,21768,0,5812,2484,764,12708,1800,3584,840,11387,0,11315,72,40028,39183,840
1980:Q2,5,9,39272,192,-52,0,0,29900,0,5692,7208,-304,17304,964,3516,-744,5496,0,5428,68,39276,40016,-744
1980:Q3,6,10,42408,-300,12,0,0,15076,0,9668,1076,-416,4748,1208,5212,836,20364,0,20292,72,42412,41572,836
1980:Q4,6,11,43755,56,500,0,0,10572,0,3712,4124,552,2184,1172,9016,792,21647,0,21579,68,43760,42963,792
1981:Q1,6,10,43520,724,1692,0,0,12772,0,6020,4472,-556,2836,1104,4432,-4,22800,0,22728,72,43524,43524,-4
1981:Q2,6,10,45772,-272,-1384,0,0,27128,0,8396,2988,300,15444,1744,8528,232,9796,0,9728,68,45776,45540,232
1981:Q3,7,12,48819,108,2140,0,0,14748,0,2736,4692,-544,7864,2392,10700,1312,17419,0,17347,72,48824,47507,1312
1981:Q4,7,13,49482,-476,-1932,0,0,26012,0,9396,8516,-12,8112,1276,4620,596,19386,0,19314,72,49488,48886,596
1982:Q1,8,12,49468,112,636,0,0,23944,0,7924,11948,-820,4892,1884,5952,292,16648,0,16528,120,49472,49176,292
1982:Q2,8,12,51652,432,2552,0,0,24556,0,11488,2624,788,9656,944,2212,452,20504,0,20380,124,51656,51200,452
1982:Q3,8,11,54269,304,1892,0,0,22836,0,13728,13784,-1192,-3484,1764,-3044,748,29769,0,29645,124,54272,53521,748
1982:Q4,8,11,56013,580,3636,0,0,10544,0,4196,11884,-1676,-3860,424,18984,552,21293,0,21169,124,56016,55461,552
1983:Q1,8,14,55634,884,5432,0,656,12588,656,11656,4116,-3072,-768,840,19644,-452,16042,0,15902,140,55640,56086,-452
1983:Q2,8,13,58579,96,1628,0,968,17856,968,15440,3268,480,-2300,464,13260,304,24003,0,23795,208,58584,58275,304
1983:Q3,9,14,61291,-260,-1808,0,1156,-6852,1156,10424,1000,-240,-19192,200,25684,1292,41879,0,41595,284,61296,59999,1292
1983:Q4,9,14,61659,956,5920,0,1220,5412,1220,10528,11384,-1692,-16028,2008,21364,1056,23723,0,23375,348,61664,60603,1056
1984:Q1,10,20,61746,892,5276,0,1284,26236,1284,22604,3760,604,-2016,300,7120,1420,19218,0,19358,-140,61756,60326,1420
1984:Q2,10,21,60517,668,3956,0,1344,42492,1344,18464,-5564,452,27796,836,1832,-288,9677,0,9817,-140,60528,60805,-288
1984:Q3,12,23,62861,852,6536,0,1532,31268,1532,20616,2764,-784,7140,104,11076,528,10965,0,11033,-68,62872,62333,528
1984:Q4,12,24,64676,-16,-3068,0,1840,34972,1840,14332,15264,-2136,5672,1176,9064,1048,19660,0,19872,-212,64688,63628,1048
1985:Q1,11,24,64151,1360,8500,0,2156,-2712,2156,23632,748,64,-29312,256,21068,428,33095,0,33027,68,64164,63723,428
1985:Q2,11,24,66295,2188,2116,0,2468,22240,2468,13472,-10616,-1088,18004,104,39472,348,-2641,0,-2713,72,66308,65947,348
1985:Q3,12,24,68424,-1560,-1860,0,2656,34072,2656,10880,2860,-212,17888,-96,16384,376,18452,0,18308,144,68436,68048,376
1985:Q4,12,25,69591,-580,-3288,5708,2720,22968,2720,21892,-13728,-388,12472,-48,37356,356,4399,0,4199,200,69604,69235,356
1986:Q1,13,29,71560,-204,2980,268,2856,24168,2856,38580,-12892,-760,-3616,364,25240,2772,13116,0,12720,396,71576,68796,2764
1986:Q2,13,27,70690,-400,444,-56,3064,29736,3064,13916,4492,1032,7232,-812,19680,-2676,21710,0,21346,364,70704,70714,-24
1986:Q3,14,28,73230,1196,-10352,428,3500,51152,3500,24388,7524,-644,16384,668,25836,-3052,3854,0,3890,-36,73244,72874,356
1986:Q4,14,28,74878,2332,-6816,552,3660,72868,3660,42900,968,-1304,26644,744,25400,-1168,-22694,0,-22818,124,74892,74458,420
1987:Q1,14,32,76766,2508,-9952,128,3764,46252,3764,29944,7080,-624,6088,-868,34216,9036,-8318,0,-8590,272,76784,74430,2336
1987:Q2,14,33,76937,2368,-6600,512,3836,24336,3836,26752,5576,212,-12040,-420,45544,6352,1009,0,1029,-20,76956,76749,188
1987:Q3,17,36,78769,1644,-2936,208,3036,17164,3036,23644,6464,164,-16144,720,32824,6016,20093,0,20677,-584,78788,78869,-100
1987:Q4,17,38,79523,528,788,312,1372,39848,1372,13808,136,644,23888,-308,16904,-3708,23787,0,23979,-192,79544,79943,-420
1988:Q1,18,43,79995,32,2180,388,-100,16220,-100,18816,-10536,-564,8604,468,24460,-1652,37999,0,38175,-176,80020,80139,-144
1988:Q2,19,44,82211,972,416,1400,-1388,32452,-1388,-2520,-3036,300,39096,756,15576,-1244,33271,0,33447,-176,82236,81463,748
1988:Q3,20,46,84326,-1436,2492,804,-1728,21000,-1728,23200,-44,-480,52,-204,36092,-4172,31478,0,31362,116,84352,84178,148
1988:Q4,20,46,87066,-1304,2512,592,-1140,16324,-1140,7676,-16840,-356,26984,68,15276,-1776,56514,0,50094,6420,87092,86510,556
1989:Q1,20,45,87551,-2900,4028,1112,548,42276,548,1592,10292,-264,30108,-1884,7408,-1112,38075,0,35611,2464,87576,87135,416
1989:Q2,20,47,91233,-368,1180,1044,132,42748,132,2428,24032,-256,16412,-56,14104,-8,32457,0,27713,4744,91260,90649,584
1989:Q3,22,50,94360,-1180,1728,636,692,20964,692,6136,13860,-268,544,708,14004,164,56644,0,51520,5124,94388,94052,308
1989:Q4,22,51,97003,-508,840,1184,-3292,18944,-3292,-3208,15240,-272,10476,16,20680,-1284,60423,0,56147,4276,97032,96211,792
1990:Q1,24,59,96861,2476,-2324,976,1064,65900,1064,41472,12044,844,10476,-472,-4644,-392,34277,0,32917,1360,96896,96085,776
1990:Q2,24,59,99913,2112,-2104,-80,5764,28940,5764,22148,7484,28,-6484,248,18212,3908,42913,0,38033,4880,99948,99145,768
1990:Q3,26,60,103054,1592,-604,492,1640,9688,1640,7384,20680,-964,-19052,272,29220,-3328,64082,0,64898,-816,103088,102426,628
1990:Q4,26,58,105964,1032,-404,760,1652,-25484,1652,-7648,6384,912,-26784,3000,47328,2920,75160,0,74336,824,105996,104892,1072
1991:Q1,29,62,103603,-2432,27828,-2276,6208,18348,6208,35636,336,-436,-23396,2004,35064,6396,12463,0,28147,-15684,103636,105311,-1708
1991:Q2,29,61,110728,1096,-9712,312,10920,15736,10920,6436,6864,492,-8976,-960,22300,3792,67244,0,63832,3412,110760,109592,1136
1991:Q3,29,58,115375,-6408,-9312,1044,17420,-11684,17420,-59220,-400,248,30268,1412,40304,7320,75279,0,74203,1076,115404,114423,952
1991:Q4,29,58,119763,3076,-4296,88,-8008,-15192,-8008,6184,-26052,280,12404,844,58680,5848,78723,0,80367,-1644,119792,118335,1428
1992:Q1,30,70,121176,612,-1688,-20,1724,38752,1724,25640,-10520,-260,22168,-2852,8432,4980,71236,0,70768,468,121216,120748,428
1992:Q2,30,71,125083,1900,-192,88,5544,20872,5544,24220,-24688,-80,15876,3572,20896,6028,66375,0,66363,12,125124,123867,1216
1992:Q3,32,72,128340,7896,-1792,556,11552,65600,11552,78872,-4800,-624,-19400,-3040,2624,1588,43356,0,46172,-2816,128380,127432,908
1992:Q4,32,75,130589,424,-3872,340,4428,25064,4428,23428,-33100,268,30040,588,23440,8584,71593,0,69565,2028,130632,128673,1916
1993:Q1,34,88,127930,-2716,2596,1588,2156,-4944,2156,5664,-28084,60,15260,-3232,62580,6036,63866,0,63494,372,127984,126558,1372
1993:Q2,34,88,129898,1172,4040,1372,4500,46928,4500,25712,-2648,628,18736,-4556,-2728,6580,72590,0,72238,352,129952,128598,1300
